Sdate,Cosit,LaneNumber,LaneDescription,LaneDirection,DirectionDescription,Volume,AvgSpeed,Date,Hour,Day,Week
08/11/2013 22:00,1083,3,NB_OS,1,North,152,17462,08/11/2013,22,Friday,Weekdays
08/11/2013 22:00,1083,4,SB_OS,2,South,169,17230,08/11/2013,22,Friday,Weekdays
08/11/2013 22:00,1083,5,SB_MID,2,South,304,17199,08/11/2013,22,Friday,Weekdays
08/11/2013 22:00,1083,6,SB_NS,2,South,344,16514,08/11/2013,22,Friday,Weekdays
08/11/2013 23:00,1083,1,NB_NS,1,North,146,16417,08/11/2013,23,Friday,Weekdays
08/11/2013 23:00,1083,2,NB_MID,1,North,204,17485,08/11/2013,23,Friday,Weekdays
08/11/2013 23:00,1083,3,NB_OS,1,North,100,18214,08/11/2013,23,Friday,Weekdays
08/11/2013 23:00,1083,4,SB_OS,2,South,131,17470,08/11/2013,23,Friday,Weekdays
08/11/2013 23:00,1083,5,SB_MID,2,South,231,17508,08/11/2013,23,Friday,Weekdays
08/11/2013 23:00,1083,6,SB_NS,2,South,239,17147,08/11/2013,23,Friday,Weekdays
09/11/2013 00:00,1083,1,NB_NS,1,North,109,16218,09/11/2013,0,Saturday,Weekend
09/11/2013 00:00,1083,2,NB_MID,1,North,174,17612,09/11/2013,0,Saturday,Weekend
09/11/2013 00:00,1083,3,NB_OS,1,North,58,18788,09/11/2013,0,Saturday,Weekend
09/11/2013 00:00,1083,4,SB_OS,2,South,80,17917,09/11/2013,0,Saturday,Weekend
09/11/2013 00:00,1083,5,SB_MID,2,South,206,17712,09/11/2013,0,Saturday,Weekend
09/11/2013 00:00,1083,6,SB_NS,2,South,166,17110,09/11/2013,0,Saturday,Weekend
09/11/2013 01:00,1083,1,NB_NS,1,North,72,17033,09/11/2013,1,Saturday,Weekend
09/11/2013 01:00,1083,2,NB_MID,1,North,146,18175,09/11/2013,1,Saturday,Weekend
09/11/2013 01:00,1083,3,NB_OS,1,North,56,17808,09/11/2013,1,Saturday,Weekend
09/11/2013 01:00,1083,4,SB_OS,2,South,41,16802,09/11/2013,1,Saturday,Weekend
09/11/2013 01:00,1083,5,SB_MID,2,South,124,18450,09/11/2013,1,Saturday,Weekend
09/11/2013 01:00,1083,6,SB_NS,2,South,126,18360,09/11/2013,1,Saturday,Weekend
09/11/2013 02:00,1083,1,NB_NS,1,North,57,16491,09/11/2013,2,Saturday,Weekend
09/11/2013 02:00,1083,2,NB_MID,1,North,119,18737,09/11/2013,2,Saturday,Weekend
09/11/2013 02:00,1083,3,NB_OS,1,North,30,19472,09/11/2013,2,Saturday,Weekend
09/11/2013 02:00,1083,4,SB_OS,2,South,29,19943,09/11/2013,2,Saturday,Weekend
09/11/2013 02:00,1083,5,SB_MID,2,South,113,18296,09/11/2013,2,Saturday,Weekend
09/11/2013 02:00,1083,6,SB_NS,2,South,93,18142,09/11/2013,2,Saturday,Weekend
09/11/2013 03:00,1083,1,NB_NS,1,North,43,17513,09/11/2013,3,Saturday,Weekend
09/11/2013 03:00,1083,2,NB_MID,1,North,106,18407,09/11/2013,3,Saturday,Weekend
09/11/2013 03:00,1083,3,NB_OS,1,North,20,19722,09/11/2013,3,Saturday,Weekend
09/11/2013 03:00,1083,4,SB_OS,2,South,30,16398,09/11/2013,3,Saturday,Weekend
09/11/2013 03:00,1083,5,SB_MID,2,South,96,18941,09/11/2013,3,Saturday,Weekend
09/11/2013 03:00,1083,6,SB_NS,2,South,80,18740,09/11/2013,3,Saturday,Weekend
09/11/2013 04:00,1083,1,NB_NS,1,North,43,18547,09/11/2013,4,Saturday,Weekend
09/11/2013 04:00,1083,2,NB_MID,1,North,94,18720,09/11/2013,4,Saturday,Weekend
09/11/2013 04:00,1083,3,NB_OS,1,North,17,18105,09/11/2013,4,Saturday,Weekend
09/11/2013 04:00,1083,4,SB_OS,2,South,14,19504,09/11/2013,4,Saturday,Weekend
09/11/2013 04:00,1083,5,SB_MID,2,South,69,17919,09/11/2013,4,Saturday,Weekend
09/11/2013 04:00,1083,6,SB_NS,2,South,80,18024,09/11/2013,4,Saturday,Weekend
09/11/2013 05:00,1083,1,NB_NS,1,North,75,17182,09/11/2013,5,Saturday,Weekend
09/11/2013 05:00,1083,2,NB_MID,1,North,113,18277,09/11/2013,5,Saturday,Weekend
09/11/2013 05:00,1083,3,NB_OS,1,North,33,18653,09/11/2013,5,Saturday,Weekend
09/11/2013 05:00,1083,4,SB_OS,2,South,29,17826,09/11/2013,5,Saturday,Weekend
09/11/2013 05:00,1083,5,SB_MID,2,South,71,18259,09/11/2013,5,Saturday,Weekend
09/11/2013 05:00,1083,6,SB_NS,2,South,121,17984,09/11/2013,5,Saturday,Weekend
09/11/2013 06:00,1083,1,NB_NS,1,North,127,17172,09/11/2013,6,Saturday,Weekend
09/11/2013 06:00,1083,2,NB_MID,1,North,144,18231,09/11/2013,6,Saturday,Weekend
09/11/2013 06:00,1083,3,NB_OS,1,North,69,18253,09/11/2013,6,Saturday,Weekend
09/11/2013 06:00,1083,4,SB_OS,2,South,63,18898,09/11/2013,6,Saturday,Weekend
09/11/2013 06:00,1083,5,SB_MID,2,South,104,18165,09/11/2013,6,Saturday,Weekend
09/11/2013 06:00,1083,6,SB_NS,2,South,137,17707,09/11/2013,6,Saturday,Weekend
09/11/2013 07:00,1083,1,NB_NS,1,North,144,17018,09/11/2013,7,Saturday,Weekend
09/11/2013 07:00,1083,2,NB_MID,1,North,255,17772,09/11/2013,7,Saturday,Weekend
09/11/2013 07:00,1083,3,NB_OS,1,North,191,18397,09/11/2013,7,Saturday,Weekend
09/11/2013 07:00,1083,4,SB_OS,2,South,131,17996,09/11/2013,7,Saturday,Weekend
09/11/2013 07:00,1083,5,SB_MID,2,South,194,18475,09/11/2013,7,Saturday,Weekend
09/11/2013 07:00,1083,6,SB_NS,2,South,245,17806,09/11/2013,7,Saturday,Weekend
09/11/2013 08:00,1083,1,NB_NS,1,North,282,15509,09/11/2013,8,Saturday,Weekend
09/11/2013 08:00,1083,2,NB_MID,1,North,428,17166,09/11/2013,8,Saturday,Weekend
09/11/2013 08:00,1083,3,NB_OS,1,North,337,17620,09/11/2013,8,Saturday,Weekend
09/11/2013 08:00,1083,4,SB_OS,2,South,238,18001,09/11/2013,8,Saturday,Weekend
09/11/2013 08:00,1083,5,SB_MID,2,South,304,17591,09/11/2013,8,Saturday,Weekend
09/11/2013 08:00,1083,6,SB_NS,2,South,392,17012,09/11/2013,8,Saturday,Weekend
09/11/2013 09:00,1083,1,NB_NS,1,North,439,14953,09/11/2013,9,Saturday,Weekend
09/11/2013 09:00,1083,2,NB_MID,1,North,525,16625,09/11/2013,9,Saturday,Weekend
09/11/2013 09:00,1083,3,NB_OS,1,North,457,17361,09/11/2013,9,Saturday,Weekend
09/11/2013 09:00,1083,4,SB_OS,2,South,345,17899,09/11/2013,9,Saturday,Weekend
09/11/2013 09:00,1083,5,SB_MID,2,South,447,17044,09/11/2013,9,Saturday,Weekend
09/11/2013 09:00,1083,6,SB_NS,2,South,465,16296,09/11/2013,9,Saturday,Weekend
09/11/2013 10:00,1083,1,NB_NS,1,North,508,14596,09/11/2013,10,Saturday,Weekend
09/11/2013 10:00,1083,2,NB_MID,1,North,562,15890,09/11/2013,10,Saturday,Weekend
09/11/2013 10:00,1083,3,NB_OS,1,North,497,16754,09/11/2013,10,Saturday,Weekend
09/11/2013 10:00,1083,4,SB_OS,2,South,468,17534,09/11/2013,10,Saturday,Weekend
09/11/2013 10:00,1083,5,SB_MID,2,South,483,17116,09/11/2013,10,Saturday,Weekend
09/11/2013 10:00,1083,6,SB_NS,2,South,551,16530,09/11/2013,10,Saturday,Weekend
09/11/2013 11:00,1083,1,NB_NS,1,North,575,14560,09/11/2013,11,Saturday,Weekend
09/11/2013 11:00,1083,2,NB_MID,1,North,657,15976,09/11/2013,11,Saturday,Weekend
09/11/2013 11:00,1083,3,NB_OS,1,North,567,16754,09/11/2013,11,Saturday,Weekend
09/11/2013 11:00,1083,4,SB_OS,2,South,551,16910,09/11/2013,11,Saturday,Weekend
09/11/2013 11:00,1083,5,SB_MID,2,South,579,16336,09/11/2013,11,Saturday,Weekend
09/11/2013 11:00,1083,6,SB_NS,2,South,633,15802,09/11/2013,11,Saturday,Weekend
09/11/2013 12:00,1083,1,NB_NS,1,North,613,14418,09/11/2013,12,Saturday,Weekend
09/11/2013 12:00,1083,2,NB_MID,1,North,665,16019,09/11/2013,12,Saturday,Weekend
09/11/2013 12:00,1083,3,NB_OS,1,North,597,17039,09/11/2013,12,Saturday,Weekend
09/11/2013 12:00,1083,4,SB_OS,2,South,578,16990,09/11/2013,12,Saturday,Weekend
09/11/2013 12:00,1083,5,SB_MID,2,South,597,16533,09/11/2013,12,Saturday,Weekend
09/11/2013 12:00,1083,6,SB_NS,2,South,692,15751,09/11/2013,12,Saturday,Weekend
09/11/2013 13:00,1083,1,NB_NS,1,North,611,14269,09/11/2013,13,Saturday,Weekend
09/11/2013 13:00,1083,2,NB_MID,1,North,654,15577,09/11/2013,13,Saturday,Weekend
09/11/2013 13:00,1083,3,NB_OS,1,North,575,16549,09/11/2013,13,Saturday,Weekend
09/11/2013 13:00,1083,4,SB_OS,2,South,593,17026,09/11/2013,13,Saturday,Weekend
09/11/2013 13:00,1083,5,SB_MID,2,South,622,16338,09/11/2013,13,Saturday,Weekend
09/11/2013 13:00,1083,6,SB_NS,2,South,723,15957,09/11/2013,13,Saturday,Weekend
09/11/2013 14:00,1083,1,NB_NS,1,North,616,14169,09/11/2013,14,Saturday,Weekend
09/11/2013 14:00,1083,2,NB_MID,1,North,670,15379,09/11/2013,14,Saturday,Weekend
09/11/2013 14:00,1083,3,NB_OS,1,North,503,16479,09/11/2013,14,Saturday,Weekend
09/11/2013 14:00,1083,4,SB_OS,2,South,577,16242,09/11/2013,14,Saturday,Weekend
09/11/2013 14:00,1083,5,SB_MID,2,South,674,16062,09/11/2013,14,Saturday,Weekend
09/11/2013 14:00,1083,6,SB_NS,2,South,669,15570,09/11/2013,14,Saturday,Weekend
09/11/2013 15:00,1083,1,NB_NS,1,North,610,14212,09/11/2013,15,Saturday,Weekend
09/11/2013 15:00,1083,2,NB_MID,1,North,581,15309,09/11/2013,15,Saturday,Weekend
09/11/2013 15:00,1083,3,NB_OS,1,North,502,16350,09/11/2013,15,Saturday,Weekend
09/11/2013 15:00,1083,4,SB_OS,2,South,579,16227,09/11/2013,15,Saturday,Weekend
09/11/2013 15:00,1083,5,SB_MID,2,South,609,16149,09/11/2013,15,Saturday,Weekend
09/11/2013 15:00,1083,6,SB_NS,2,South,712,15650,09/11/2013,15,Saturday,Weekend
09/11/2013 16:00,1083,1,NB_NS,1,North,575,14301,09/11/2013,16,Saturday,Weekend
09/11/2013 16:00,1083,2,NB_MID,1,North,569,15800,09/11/2013,16,Saturday,Weekend
09/11/2013 16:00,1083,3,NB_OS,1,North,487,16300,09/11/2013,16,Saturday,Weekend
09/11/2013 16:00,1083,4,SB_OS,2,South,546,16642,09/11/2013,16,Saturday,Weekend
09/11/2013 16:00,1083,5,SB_MID,2,South,637,16101,09/11/2013,16,Saturday,Weekend
09/11/2013 16:00,1083,6,SB_NS,2,South,657,15626,09/11/2013,16,Saturday,Weekend
09/11/2013 17:00,1083,1,NB_NS,1,North,475,14200,09/11/2013,17,Saturday,Weekend
09/11/2013 17:00,1083,2,NB_MID,1,North,542,15855,09/11/2013,17,Saturday,Weekend
09/11/2013 17:00,1083,3,NB_OS,1,North,482,16281,09/11/2013,17,Saturday,Weekend
09/11/2013 17:00,1083,4,SB_OS,2,South,476,16894,09/11/2013,17,Saturday,Weekend
09/11/2013 17:00,1083,5,SB_MID,2,South,542,16148,09/11/2013,17,Saturday,Weekend
09/11/2013 17:00,1083,6,SB_NS,2,South,617,15650,09/11/2013,17,Saturday,Weekend
09/11/2013 18:00,1083,1,NB_NS,1,North,426,14919,09/11/2013,18,Saturday,Weekend
09/11/2013 18:00,1083,2,NB_MID,1,North,526,15873,09/11/2013,18,Saturday,Weekend
09/11/2013 18:00,1083,3,NB_OS,1,North,397,16906,09/11/2013,18,Saturday,Weekend
09/11/2013 18:00,1083,4,SB_OS,2,South,375,16633,09/11/2013,18,Saturday,Weekend
09/11/2013 18:00,1083,5,SB_MID,2,South,510,16086,09/11/2013,18,Saturday,Weekend
09/11/2013 18:00,1083,6,SB_NS,2,South,513,15892,09/11/2013,18,Saturday,Weekend
09/11/2013 19:00,1083,1,NB_NS,1,North,312,15253,09/11/2013,19,Saturday,Weekend
09/11/2013 19:00,1083,2,NB_MID,1,North,418,16404,09/11/2013,19,Saturday,Weekend
09/11/2013 19:00,1083,3,NB_OS,1,North,311,16851,09/11/2013,19,Saturday,Weekend
09/11/2013 19:00,1083,4,SB_OS,2,South,272,17060,09/11/2013,19,Saturday,Weekend
09/11/2013 19:00,1083,5,SB_MID,2,South,396,17255,09/11/2013,19,Saturday,Weekend
09/11/2013 19:00,1083,6,SB_NS,2,South,414,16825,09/11/2013,19,Saturday,Weekend
09/11/2013 20:00,1083,1,NB_NS,1,North,238,16032,09/11/2013,20,Saturday,Weekend
09/11/2013 20:00,1083,2,NB_MID,1,North,352,17112,09/11/2013,20,Saturday,Weekend
09/11/2013 20:00,1083,3,NB_OS,1,North,196,17799,09/11/2013,20,Saturday,Weekend
09/11/2013 20:00,1083,4,SB_OS,2,South,192,18189,09/11/2013,20,Saturday,Weekend
09/11/2013 20:00,1083,5,SB_MID,2,South,303,17439,09/11/2013,20,Saturday,Weekend
09/11/2013 20:00,1083,6,SB_NS,2,South,287,17144,09/11/2013,20,Saturday,Weekend
09/11/2013 21:00,1083,1,NB_NS,1,North,197,16051,09/11/2013,21,Saturday,Weekend
09/11/2013 21:00,1083,2,NB_MID,1,North,242,17446,09/11/2013,21,Saturday,Weekend
09/11/2013 21:00,1083,3,NB_OS,1,North,166,17786,09/11/2013,21,Saturday,Weekend
09/11/2013 21:00,1083,4,SB_OS,2,South,169,18044,09/11/2013,21,Saturday,Weekend
09/11/2013 21:00,1083,5,SB_MID,2,South,266,17564,09/11/2013,21,Saturday,Weekend
09/11/2013 21:00,1083,6,SB_NS,2,South,244,16541,09/11/2013,21,Saturday,Weekend
09/11/2013 22:00,1083,1,NB_NS,1,North,165,16364,09/11/2013,22,Saturday,Weekend
09/11/2013 22:00,1083,2,NB_MID,1,North,233,17766,09/11/2013,22,Saturday,Weekend
09/11/2013 22:00,1083,3,NB_OS,1,North,128,18459,09/11/2013,22,Saturday,Weekend
09/11/2013 22:00,1083,4,SB_OS,2,South,157,18066,09/11/2013,22,Saturday,Weekend
09/11/2013 22:00,1083,5,SB_MID,2,South,282,17532,09/11/2013,22,Saturday,Weekend
09/11/2013 22:00,1083,6,SB_NS,2,South,286,16679,09/11/2013,22,Saturday,Weekend
09/11/2013 23:00,1083,1,NB_NS,1,North,139,16675,09/11/2013,23,Saturday,Weekend
09/11/2013 23:00,1083,2,NB_MID,1,North,219,17560,09/11/2013,23,Saturday,Weekend
09/11/2013 23:00,1083,3,NB_OS,1,North,119,17878,09/11/2013,23,Saturday,Weekend
09/11/2013 23:00,1083,4,SB_OS,2,South,109,18180,09/11/2013,23,Saturday,Weekend
09/11/2013 23:00,1083,5,SB_MID,2,South,264,17779,09/11/2013,23,Saturday,Weekend
09/11/2013 23:00,1083,6,SB_NS,2,South,243,16862,09/11/2013,23,Saturday,Weekend
10/11/2013 00:00,1083,1,NB_NS,1,North,120,17056,10/11/2013,0,Sunday,Weekend
10/11/2013 00:00,1083,2,NB_MID,1,North,157,17914,10/11/2013,0,Sunday,Weekend
10/11/2013 00:00,1083,3,NB_OS,1,North,61,17883,10/11/2013,0,Sunday,Weekend
10/11/2013 00:00,1083,4,SB_OS,2,South,91,18449,10/11/2013,0,Sunday,Weekend
10/11/2013 00:00,1083,5,SB_MID,2,South,182,17956,10/11/2013,0,Sunday,Weekend
10/11/2013 00:00,1083,6,SB_NS,2,South,159,17526,10/11/2013,0,Sunday,Weekend
10/11/2013 01:00,1083,1,NB_NS,1,North,101,16559,10/11/2013,1,Sunday,Weekend
10/11/2013 01:00,1083,2,NB_MID,1,North,164,17890,10/11/2013,1,Sunday,Weekend
10/11/2013 01:00,1083,3,NB_OS,1,North,66,17925,10/11/2013,1,Sunday,Weekend
10/11/2013 01:00,1083,4,SB_OS,2,South,63,18629,10/11/2013,1,Sunday,Weekend
10/11/2013 01:00,1083,5,SB_MID,2,South,163,18119,10/11/2013,1,Sunday,Weekend
10/11/2013 01:00,1083,6,SB_NS,2,South,120,17667,10/11/2013,1,Sunday,Weekend
10/11/2013 02:00,1083,1,NB_NS,1,North,74,17256,10/11/2013,2,Sunday,Weekend
10/11/2013 02:00,1083,2,NB_MID,1,North,147,17889,10/11/2013,2,Sunday,Weekend
10/11/2013 02:00,1083,3,NB_OS,1,North,42,18783,10/11/2013,2,Sunday,Weekend
10/11/2013 02:00,1083,4,SB_OS,2,South,47,19178,10/11/2013,2,Sunday,Weekend
10/11/2013 02:00,1083,5,SB_MID,2,South,136,18491,10/11/2013,2,Sunday,Weekend
10/11/2013 02:00,1083,6,SB_NS,2,South,98,17939,10/11/2013,2,Sunday,Weekend
10/11/2013 03:00,1083,1,NB_NS,1,North,47,16767,10/11/2013,3,Sunday,Weekend
10/11/2013 03:00,1083,2,NB_MID,1,North,117,18395,10/11/2013,3,Sunday,Weekend
10/11/2013 03:00,1083,3,NB_OS,1,North,22,18561,10/11/2013,3,Sunday,Weekend
10/11/2013 03:00,1083,4,SB_OS,2,South,29,19224,10/11/2013,3,Sunday,Weekend
10/11/2013 03:00,1083,5,SB_MID,2,South,122,18777,10/11/2013,3,Sunday,Weekend
10/11/2013 03:00,1083,6,SB_NS,2,South,85,18229,10/11/2013,3,Sunday,Weekend
10/11/2013 04:00,1083,1,NB_NS,1,North,31,16622,10/11/2013,4,Sunday,Weekend
10/11/2013 04:00,1083,2,NB_MID,1,North,85,17791,10/11/2013,4,Sunday,Weekend
10/11/2013 04:00,1083,3,NB_OS,1,North,8,17222,10/11/2013,4,Sunday,Weekend
10/11/2013 04:00,1083,4,SB_OS,2,South,15,20222,10/11/2013,4,Sunday,Weekend
10/11/2013 04:00,1083,5,SB_MID,2,South,57,18494,10/11/2013,4,Sunday,Weekend
10/11/2013 04:00,1083,6,SB_NS,2,South,64,17630,10/11/2013,4,Sunday,Weekend
10/11/2013 05:00,1083,1,NB_NS,1,North,50,16706,10/11/2013,5,Sunday,Weekend
10/11/2013 05:00,1083,2,NB_MID,1,North,66,17710,10/11/2013,5,Sunday,Weekend
10/11/2013 05:00,1083,3,NB_OS,1,North,11,17121,10/11/2013,5,Sunday,Weekend
10/11/2013 05:00,1083,4,SB_OS,2,South,17,17810,10/11/2013,5,Sunday,Weekend
10/11/2013 05:00,1083,5,SB_MID,2,South,54,18256,10/11/2013,5,Sunday,Weekend
10/11/2013 05:00,1083,6,SB_NS,2,South,55,18409,10/11/2013,5,Sunday,Weekend
10/11/2013 06:00,1083,1,NB_NS,1,North,69,17407,10/11/2013,6,Sunday,Weekend
10/11/2013 06:00,1083,2,NB_MID,1,North,101,18372,10/11/2013,6,Sunday,Weekend
10/11/2013 06:00,1083,3,NB_OS,1,North,41,18245,10/11/2013,6,Sunday,Weekend
10/11/2013 06:00,1083,4,SB_OS,2,South,43,18340,10/11/2013,6,Sunday,Weekend
10/11/2013 06:00,1083,5,SB_MID,2,South,65,18329,10/11/2013,6,Sunday,Weekend
10/11/2013 06:00,1083,6,SB_NS,2,South,79,17658,10/11/2013,6,Sunday,Weekend
10/11/2013 07:00,1083,1,NB_NS,1,North,92,16905,10/11/2013,7,Sunday,Weekend
10/11/2013 07:00,1083,2,NB_MID,1,North,143,17675,10/11/2013,7,Sunday,Weekend
10/11/2013 07:00,1083,3,NB_OS,1,North,69,18180,10/11/2013,7,Sunday,Weekend
10/11/2013 07:00,1083,4,SB_OS,2,South,60,18778,10/11/2013,7,Sunday,Weekend
10/11/2013 07:00,1083,5,SB_MID,2,South,96,18649,10/11/2013,7,Sunday,Weekend
10/11/2013 07:00,1083,6,SB_NS,2,South,129,17455,10/11/2013,7,Sunday,Weekend
10/11/2013 08:00,1083,1,NB_NS,1,North,142,15554,10/11/2013,8,Sunday,Weekend
10/11/2013 08:00,1083,2,NB_MID,1,North,236,17628,10/11/2013,8,Sunday,Weekend
10/11/2013 08:00,1083,3,NB_OS,1,North,129,17836,10/11/2013,8,Sunday,Weekend
10/11/2013 08:00,1083,4,SB_OS,2,South,119,17885,10/11/2013,8,Sunday,Weekend
10/11/2013 08:00,1083,5,SB_MID,2,South,166,17291,10/11/2013,8,Sunday,Weekend
10/11/2013 08:00,1083,6,SB_NS,2,South,175,17173,10/11/2013,8,Sunday,Weekend
10/11/2013 09:00,1083,1,NB_NS,1,North,277,15647,10/11/2013,9,Sunday,Weekend
10/11/2013 09:00,1083,2,NB_MID,1,North,438,16806,10/11/2013,9,Sunday,Weekend
10/11/2013 09:00,1083,3,NB_OS,1,North,278,17502,10/11/2013,9,Sunday,Weekend
10/11/2013 09:00,1083,4,SB_OS,2,South,231,17581,10/11/2013,9,Sunday,Weekend
10/11/2013 09:00,1083,5,SB_MID,2,South,263,17648,10/11/2013,9,Sunday,Weekend
10/11/2013 09:00,1083,6,SB_NS,2,South,313,16841,10/11/2013,9,Sunday,Weekend
10/11/2013 10:00,1083,1,NB_NS,1,North,393,15373,10/11/2013,10,Sunday,Weekend
10/11/2013 10:00,1083,2,NB_MID,1,North,573,16503,10/11/2013,10,Sunday,Weekend
10/11/2013 10:00,1083,3,NB_OS,1,North,400,17403,10/11/2013,10,Sunday,Weekend
10/11/2013 10:00,1083,4,SB_OS,2,South,311,18108,10/11/2013,10,Sunday,Weekend
10/11/2013 10:00,1083,5,SB_MID,2,South,384,17483,10/11/2013,10,Sunday,Weekend
10/11/2013 10:00,1083,6,SB_NS,2,South,372,17051,10/11/2013,10,Sunday,Weekend
10/11/2013 11:00,1083,1,NB_NS,1,North,475,15020,10/11/2013,11,Sunday,Weekend
10/11/2013 11:00,1083,2,NB_MID,1,North,587,16152,10/11/2013,11,Sunday,Weekend
10/11/2013 11:00,1083,3,NB_OS,1,North,466,16816,10/11/2013,11,Sunday,Weekend
10/11/2013 11:00,1083,4,SB_OS,2,South,371,17703,10/11/2013,11,Sunday,Weekend
10/11/2013 11:00,1083,5,SB_MID,2,South,412,16907,10/11/2013,11,Sunday,Weekend
10/11/2013 11:00,1083,6,SB_NS,2,South,508,16586,10/11/2013,11,Sunday,Weekend
10/11/2013 12:00,1083,1,NB_NS,1,North,655,14428,10/11/2013,12,Sunday,Weekend
10/11/2013 12:00,1083,2,NB_MID,1,North,795,15571,10/11/2013,12,Sunday,Weekend
10/11/2013 12:00,1083,3,NB_OS,1,North,691,16540,10/11/2013,12,Sunday,Weekend
10/11/2013 12:00,1083,4,SB_OS,2,South,561,16912,10/11/2013,12,Sunday,Weekend
10/11/2013 12:00,1083,5,SB_MID,2,South,572,16474,10/11/2013,12,Sunday,Weekend
10/11/2013 12:00,1083,6,SB_NS,2,South,641,15846,10/11/2013,12,Sunday,Weekend
10/11/2013 13:00,1083,1,NB_NS,1,North,698,14503,10/11/2013,13,Sunday,Weekend
10/11/2013 13:00,1083,2,NB_MID,1,North,946,15025,10/11/2013,13,Sunday,Weekend
10/11/2013 13:00,1083,3,NB_OS,1,North,829,15870,10/11/2013,13,Sunday,Weekend
10/11/2013 13:00,1083,4,SB_OS,2,South,555,17133,10/11/2013,13,Sunday,Weekend
10/11/2013 13:00,1083,5,SB_MID,2,South,624,16402,10/11/2013,13,Sunday,Weekend
10/11/2013 13:00,1083,6,SB_NS,2,South,732,15839,10/11/2013,13,Sunday,Weekend
10/11/2013 14:00,1083,1,NB_NS,1,North,789,13400,10/11/2013,14,Sunday,Weekend
10/11/2013 14:00,1083,2,NB_MID,1,North,1101,12481,10/11/2013,14,Sunday,Weekend
10/11/2013 14:00,1083,3,NB_OS,1,North,1101,13220,10/11/2013,14,Sunday,Weekend
10/11/2013 14:00,1083,4,SB_OS,2,South,511,16911,10/11/2013,14,Sunday,Weekend
10/11/2013 14:00,1083,5,SB_MID,2,South,560,16431,10/11/2013,14,Sunday,Weekend
10/11/2013 14:00,1083,6,SB_NS,2,South,626,15920,10/11/2013,14,Sunday,Weekend
10/11/2013 15:00,1083,1,NB_NS,1,North,909,11666,10/11/2013,15,Sunday,Weekend
10/11/2013 15:00,1083,2,NB_MID,1,North,948,10345,10/11/2013,15,Sunday,Weekend
10/11/2013 15:00,1083,3,NB_OS,1,North,953,10815,10/11/2013,15,Sunday,Weekend
10/11/2013 15:00,1083,4,SB_OS,2,South,431,17059,10/11/2013,15,Sunday,Weekend
10/11/2013 15:00,1083,5,SB_MID,2,South,469,16327,10/11/2013,15,Sunday,Weekend
10/11/2013 15:00,1083,6,SB_NS,2,South,551,15881,10/11/2013,15,Sunday,Weekend
10/11/2013 16:00,1083,1,NB_NS,1,North,437,14771,10/11/2013,16,Sunday,Weekend
10/11/2013 16:00,1083,2,NB_MID,1,North,462,16232,10/11/2013,16,Sunday,Weekend
10/11/2013 16:00,1083,3,NB_OS,1,North,457,16581,10/11/2013,16,Sunday,Weekend
10/11/2013 16:00,1083,4,SB_OS,2,South,452,16947,10/11/2013,16,Sunday,Weekend
10/11/2013 16:00,1083,5,SB_MID,2,South,490,16635,10/11/2013,16,Sunday,Weekend
10/11/2013 16:00,1083,6,SB_NS,2,South,517,16168,10/11/2013,16,Sunday,Weekend
10/11/2013 17:00,1083,1,NB_NS,1,North,374,15467,10/11/2013,17,Sunday,Weekend
10/11/2013 17:00,1083,2,NB_MID,1,North,446,16375,10/11/2013,17,Sunday,Weekend
10/11/2013 17:00,1083,3,NB_OS,1,North,373,17084,10/11/2013,17,Sunday,Weekend
10/11/2013 17:00,1083,4,SB_OS,2,South,354,17599,10/11/2013,17,Sunday,Weekend
10/11/2013 17:00,1083,5,SB_MID,2,South,386,16903,10/11/2013,17,Sunday,Weekend
10/11/2013 17:00,1083,6,SB_NS,2,South,448,16405,10/11/2013,17,Sunday,Weekend
10/11/2013 18:00,1083,1,NB_NS,1,North,308,14904,10/11/2013,18,Sunday,Weekend
10/11/2013 18:00,1083,2,NB_MID,1,North,345,15886,10/11/2013,18,Sunday,Weekend
10/11/2013 18:00,1083,3,NB_OS,1,North,313,16345,10/11/2013,18,Sunday,Weekend
10/11/2013 18:00,1083,4,SB_OS,2,South,1112,12047,10/11/2013,18,Sunday,Weekend
10/11/2013 18:00,1083,5,SB_MID,2,South,1011,8817,10/11/2013,18,Sunday,Weekend
10/11/2013 18:00,1083,6,SB_NS,2,South,1116,6697,10/11/2013,18,Sunday,Weekend
10/11/2013 19:00,1083,1,NB_NS,1,North,270,15116,10/11/2013,19,Sunday,Weekend
10/11/2013 19:00,1083,2,NB_MID,1,North,337,16079,10/11/2013,19,Sunday,Weekend
10/11/2013 19:00,1083,3,NB_OS,1,North,296,16601,10/11/2013,19,Sunday,Weekend
10/11/2013 19:00,1083,4,SB_OS,2,South,838,12511,10/11/2013,19,Sunday,Weekend
10/11/2013 19:00,1083,5,SB_MID,2,South,769,9429,10/11/2013,19,Sunday,Weekend
10/11/2013 19:00,1083,6,SB_NS,2,South,1030,7412,10/11/2013,19,Sunday,Weekend
10/11/2013 20:00,1083,1,NB_NS,1,North,222,16256,10/11/2013,20,Sunday,Weekend
10/11/2013 20:00,1083,2,NB_MID,1,North,300,17359,10/11/2013,20,Sunday,Weekend
10/11/2013 20:00,1083,3,NB_OS,1,North,206,17886,10/11/2013,20,Sunday,Weekend
10/11/2013 20:00,1083,4,SB_OS,2,South,218,18285,10/11/2013,20,Sunday,Weekend
