Specified	Condition	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	CorrectCover	MatchCover	EpochComplete
[2]	[[-65.09, 271.09000000000003]]	0	0.9799417109549117	0.9799417109549117	1	321.84108513858075	19989	10434	0.2	327.1891955290324	5716	5833	688	702	1
[2]	[[878.98, 1241.02]]	1	1.0	1.0	1	212.66268380224716	19915	10594	0.2	212.66268380224716	122	122	15	15	1
[2, 3]	[[22.891870956300217, 60.06703358310736], '23']	0	1.0	1.0	3	346.63753527273536	19908	10677	0.4	1039.912605818206	187	187	23	23	1
[2]	[[712.12, 1125.88]]	1	1.0	1.0	2	225.44129827334646	19970	10699	0.2	450.8825965466929	153	153	19	19	1
[2]	[[186.655, 613.345]]	0	0.9655967370101082	0.9655967370101082	1	308.0601723782968	19976	10702	0.2	312.2190193410887	5445	5639	675	699	1
[2, 4]	[[397.795, 758.894073696903], '2']	1	0.8181818181818182	0.8181818181818182	1	262.7767627432773	19996	10780	0.4	262.7767627432773	72	88	9	11	1
[2]	[[-124.30000000000001, 599.365]]	0	0.9713868940754039	0.9713868940754039	1	310.2243036728219	19989	10841	0.2	316.8599681109803	8657	8912	1089	1121	1
[2, 3, 0]	[[447.72499999999997, 724.4555987190271], '23', '6']	1	1.0	1.0	1	267.5230327808	19081	11017	0.6	267.5230327808	14	14	2	2	1
[2]	[[-3.6200000000000045, 875.62]]	0	0.959091435855835	0.959091435855835	1	310.20589049969624	19989	11245	0.2	316.8240048822192	8276	8629	1089	1136	1
[2]	[[-24.435000000000002, 738.435]]	0	0.9647364075952353	0.9647364075952353	1	310.22429910175407	19989	11345	0.2	316.85995918311335	8180	8479	1089	1129	1
[2, 1, 3]	[[532.8199999999999, 931.5286407206817], '2', '21']	1	1.0	1.0	1	248.27103075905416	19970	11393	0.6	248.27103075905416	119	119	16	16	1
[2, 3]	[[410.67, 410.99111305033983], '21']	0	0.09782093794410233	0.9782093794410233	1	324.36966176327	11427	11427	0.4	324.36966176327	0	0	0	0	1
[2]	[[550.935, 134.3]]	1	0.1	1.0	1	222.86499064758632	11462	11462	0.2	222.86499064758632	0	0	0	0	1
[2]	[[-6.715000000000032, 652.715]]	0	0.9662975445353876	0.9662975445353876	1	310.22429910175407	19989	11505	0.2	316.85995918311335	8028	8308	1089	1127	1
[2, 0, 1]	[[-105.73999999999998, 48.67019318728876], '6', '2']	0	1.0	1.0	1	320.83871104165456	19571	11525	0.6	320.83871104165456	42	42	6	6	1
[2]	[[616.1, 1391.9]]	1	1.0	1.0	2	218.5456348588926	19970	11576	0.2	437.0912697177852	214	214	29	29	1
[2]	[[532.8199999999999, 985.717965749764]]	1	1.0	1.0	4	245.16775348374804	19970	11641	0.2	980.6710139349922	159	159	22	22	1
[1, 4, 3]	['2', '2', '21']	1	0.11882998171846434	0.11882998171846434	1	276.9048838319813	19970	11674	0.6	276.9048838319813	65	547	9	75	1
[3, 1, 4, 2]	['23', '2', '2', [-124.30000000000001, 605.085]]	1	0.15867158671586715	0.15867158671586715	1	326.5944104276812	19996	11678	0.8	326.5944104276812	86	542	12	75	1
[2]	[[-124.30000000000001, 377.04]]	0	0.97949052906597	0.97949052906597	1	313.67666416613076	19989	11702	0.2	323.60285969947415	7498	7655	1041	1063	1
[2, 0]	[[1234.555, 134.3], '6']	1	0.1	1.0	1	196.4	11722	11722	0.4	196.4	0	0	0	0	1
[2]	[[610.24, 134.3]]	1	0.1	1.0	1	231.3964332998276	11801	11801	0.2	231.3964332998276	0	0	0	0	1
[2, 1]	[[1177.5017041135027, 1233.415], '2']	1	1.0	1.0	1	161.9004562432	19786	11869	0.4	161.9004562432	14	14	2	2	1
[2]	[[-105.73999999999998, 377.04]]	0	0.9790247160988644	0.9790247160988644	1	313.67666416613076	19989	11888	0.2	323.60285969947415	7328	7485	1041	1063	1
[2]	[[506.68, 1127.32]]	1	1.0	1.0	3	237.36202346780033	19970	11906	0.2	712.086070403401	217	217	31	31	1
[2]	[[6.050000000000011, 60.06703358310736]]	0	1.0	1.0	5	341.47423188283403	19908	11907	0.2	1707.37115941417	294	294	42	42	1
[2]	[[-124.30000000000001, 522.76]]	0	0.9748911094030234	0.9748911094030234	1	310.2243036728219	19989	11948	0.2	316.8599681109803	7610	7806	1089	1117	1
[2, 4]	[[842.7653424606569, 878.785], '0']	1	0.01074766355140187	0.10747663551401869	1	279.7176554825216	11995	11995	0.4	279.7176554825216	0	0	0	0	1
[2]	[[-124.30000000000001, 489.62]]	0	0.97497097148755	0.97497097148755	2	310.2243036728219	19989	12005	0.2	633.7199362219606	7557	7751	1089	1117	1
[2]	[[397.795, 664.345]]	1	0.4256198347107438	0.4256198347107438	3	258.2502716230666	19996	12092	0.2	774.7508148691999	103	242	15	35	1
[2]	[[60.06703358310736, 199.572813715469]]	0	0.9805352798053528	0.9805352798053528	2	321.77132951908027	19989	12127	0.2	650.9283237977006	2821	2877	413	421	1
[2]	[[37.329999999999984, 528.6700000000001]]	0	0.9744663604431235	0.9744663604431235	1	310.22430367198996	19989	12224	0.2	316.85996810935535	7213	7402	1069	1097	1
[2, 3]	[[532.8199999999999, 134.3], '21']	1	0.1	1.0	1	242.55963648000002	12273	12273	0.4	242.55963648000002	0	0	0	0	1
[2]	[[-33.85500000000002, 573.855]]	0	0.9738955823293173	0.9738955823293173	2	310.2243036728219	19989	12305	0.2	633.7199362219606	7275	7470	1089	1119	1
[3, 2, 4, 1]	['23', [237.655, 605.085], '2', '2']	1	0.7272727272727273	0.7272727272727273	7	315.61992438826695	19996	12346	0.8	2209.3394707178686	56	77	9	12	1
[2]	[[982.91, 1319.09]]	1	1.0	1.0	1	183.39307846079083	19903	12507	0.2	183.39307846079083	86	86	13	13	1
[2, 4]	[[908.0796159198056, 1091.995], '1']	1	1.0	1.0	1	221.0304513716102	19810	12516	0.4	221.0304513716102	25	25	4	4	1
[2]	[[475.24, 1361.7226241902122]]	1	1.0	1.0	1	218.9384646806574	19970	12545	0.2	218.9384646806574	227	227	35	35	1
[2]	[[-50.085000000000036, 842.085]]	0	0.9596774193548387	0.9596774193548387	1	310.20589049969624	19989	12571	0.2	316.8240048822192	7021	7316	1089	1135	1
[2]	[[450.49499999999995, 1187.505]]	1	0.9678899082568807	0.9678899082568807	1	236.5047990952839	19970	12614	0.2	236.5047990952839	211	218	33	34	1
[2, 0, 1]	[[1014.4449999999999, 1205.18], '5', '2']	1	1.0	1.0	1	236.24	19542	12630	0.6	236.24	6	6	1	1	1
[2]	[[-124.30000000000001, 456.83]]	0	0.9747403873140612	0.9747403873140612	1	310.22430367282334	19989	12642	0.2	316.859968110983	6946	7126	1088	1116	1
[0, 4]	['4', '1']	1	0.11885245901639344	0.11885245901639344	1	314.47819899910553	19933	12648	0.4	316.34774874888194	58	488	9	76	1
[2]	[[-33.85500000000002, 258.63867234293934]]	0	0.9818095913064021	0.9818095913064021	1	321.9575528677254	19989	12702	0.2	327.3711763558209	4156	4233	656	668	1
[2, 1]	[[583.9908512063646, 1054.3047479087727], '2']	1	1.0	1.0	1	241.53847757493355	19970	12728	0.4	241.53847757493355	157	157	25	25	1
[2, 1]	[[-124.30000000000001, -124.30000000000001], '2']	0	0.09851517107811492	0.9851517107811492	1	308.8265410818668	12805	12805	0.4	308.8265410818668	0	0	0	0	1
[2]	[[146.19, 585.81]]	0	0.9690471750885699	0.9690471750885699	2	308.99887728522214	19976	12851	0.2	627.3714915163191	5197	5363	838	865	1
[2, 1]	[[22.891870956300217, 60.06703358310736], '2']	0	1.0	1.0	1	344.8229345237986	19908	12867	0.4	344.8229345237986	216	216	35	35	1
[2]	[[532.8199999999999, 1091.995]]	1	1.0	1.0	2	239.22827772020977	19970	12898	0.2	478.45655544041955	178	178	29	29	1
[2]	[[22.891870956300217, 60.06703358310736]]	0	1.0	1.0	7	344.8229345237986	19908	12964	0.2	2413.76054166659	214	214	35	35	1
[2]	[[6.050000000000011, 50.561438867316625]]	0	1.0	1.0	5	323.7654227881394	19852	12981	0.2	1618.827113940697	162	162	27	27	1
[2, 3]	[[1210.6821477262247, 1363.555], '22']	1	1.0	1.0	1	94.32000000000001	19903	12991	0.4	94.32000000000001	6	6	1	1	1
[2, 3]	[[1273.637515755533, 1319.6838276481042], '22']	1	1.0	1.0	1	94.32000000000001	19903	12991	0.4	94.32000000000001	6	6	1	1	1
[2]	[[8.704999999999984, 823.2950000000001]]	0	0.9601828638843828	0.9601828638843828	1	310.20589049969624	19989	13104	0.2	316.8240048822192	6511	6781	1088	1133	1
[2]	[[525.03, 1274.97]]	1	1.0	1.0	1	231.6417956039069	19970	13135	0.2	231.6417956039069	202	202	34	34	1
[2]	[[-124.30000000000001, 685.875]]	0	0.9645580978017048	0.9645580978017048	1	310.22429910175407	19989	13175	0.2	316.85995918311335	6450	6687	1089	1129	1
[1, 0]	['2', '4']	0	0.9433453237410072	0.9433453237410072	1	317.8524391797863	19989	13341	0.4	320.5655489747329	2098	2224	363	384	1
[2]	[[-124.30000000000001, 623.48]]	0	0.969969040247678	0.969969040247678	1	310.2243036728219	19989	13368	0.2	316.8599681109803	6266	6460	1089	1123	1
[2]	[[715.355, 1400.645]]	1	1.0	1.0	2	204.13494136313687	19970	13379	0.2	408.26988272627375	135	135	23	23	1
[2]	[[577.7950000000001, 134.3]]	1	0.1	1.0	1	223.53849642341353	13423	13423	0.2	223.53849642341353	0	0	0	0	1
[2]	[[656.26, 1146.7150000000001]]	1	1.0	1.0	1	227.77277752067644	19970	13425	0.2	227.77277752067644	120	120	21	21	1
[2]	[[-124.30000000000001, 807.41]]	0	0.9649532710280374	0.9649532710280374	1	310.22429910175407	19989	13446	0.2	316.85995918311335	6195	6420	1089	1129	1
[2, 4]	[[397.795, 664.345], '2']	1	0.8225806451612904	0.8225806451612904	2	262.77675276102934	19996	13449	0.4	525.5535055220587	51	62	9	11	1
[2]	[[6.050000000000011, 246.345]]	0	0.984349258649094	0.984349258649094	2	321.95980941351365	19989	13464	0.2	654.7494044172302	3585	3642	633	643	1
[2]	[[572.865, 1077.135]]	1	1.0	1.0	2	239.18520423009608	19970	13478	0.2	478.37040846019215	154	154	27	27	1
[2, 3]	[[15.515000000000015, 50.561438867316625], '23']	0	1.0	1.0	1	335.5345939710198	19660	13565	0.4	335.5345939710198	63	63	12	12	1
[2, 3]	[[583.9908512063646, 1028.388438023815], '22']	1	1.0	1.0	1	230.32961552992379	19915	13641	0.4	230.32961552992379	50	50	9	9	1
[2]	[[-25.180000000000007, 1158.4186367342872]]	0	0.9477682811016145	0.9477682811016145	1	310.2058903639727	19989	13664	0.2	316.82400461713416	5988	6318	1089	1149	1
[2]	[[562.3299999999999, 1053.67]]	1	1.0	1.0	1	241.6033072842742	19970	13668	0.2	241.6033072842742	143	143	26	26	1
[2]	[[60.06703358310736, 239.95]]	0	0.9821485495696526	0.9821485495696526	1	321.8581323614872	19989	13698	0.2	327.21583181482373	3081	3137	565	575	1
[2]	[[82.54000000000002, 651.46]]	0	0.9635849390136114	0.9635849390136114	1	311.11801671484017	19976	13710	0.2	316.9969011169378	5451	5657	999	1037	1
[2]	[[-124.30000000000001, 484.18]]	0	0.9748677248677249	0.9748677248677249	1	310.2243036728219	19989	13760	0.2	316.8599681109803	5896	6048	1089	1117	1
[2]	[[343.6760715843162, 359.74]]	0	1.0	1.0	10	294.06655442420896	19976	13779	0.2	2940.6655442420897	238	238	44	44	1
[2]	[[780.7950000000001, 1259.205]]	1	1.0	1.0	1	218.77038422242035	19970	13782	0.2	218.77038422242035	119	119	22	22	1
[2]	[[50.561438867316625, 289.9764234730898]]	0	0.9755226925038246	0.9755226925038246	1	321.3192279067035	19989	13811	0.2	326.37379360422415	3826	3922	713	731	1
[2, 1]	[[241.57847968475573, 343.6760715843162], '2']	0	0.9689578713968958	0.9689578713968958	2	300.80194722223575	19939	13845	0.4	609.0048680555894	1748	1804	328	339	1
[2, 3, 1]	[[617.47, 664.345], '21', '2']	1	1.0	1.0	1	257.9091920180123	19933	13945	0.6	257.9091920180123	28	28	5	5	1
[2]	[[-124.30000000000001, 657.76]]	0	0.9661590524534687	0.9661590524534687	1	310.22429910175407	19989	13958	0.2	316.85995918311335	5710	5910	1089	1127	1
[2]	[[-83.625, 239.625]]	0	0.98378041172801	0.98378041172801	1	321.9598116089038	19989	14035	0.2	327.37470563891225	3154	3206	608	618	1
[2]	[[239.95, 617.6622028684578]]	0	0.9524729520865534	0.9524729520865534	1	292.64938463193073	19976	14078	0.2	294.3117307899134	2465	2588	481	505	1
[2, 3, 1]	[[356.985, 664.345], '21', '2']	1	0.16576086956521738	0.16576086956521738	1	273.5755052921219	19933	14085	0.6	273.5755052921219	61	368	12	71	1
[2, 4]	[[818.3214404902276, 1077.135], '2']	1	1.0	1.0	1	230.05899173279425	19915	14105	0.4	230.05899173279425	26	26	5	5	1
[2]	[[-124.30000000000001, 393.04]]	0	0.9778098502615912	0.9778098502615912	1	313.676347701998	19989	14133	0.2	323.6022416054649	5420	5543	1065	1089	1
[2, 0]	[[715.355, 134.3], '4']	1	0.1	1.0	1	189.43194428801024	14143	14143	0.4	189.43194428801024	0	0	0	0	1
[2]	[[705.655, 1132.345]]	1	1.0	1.0	1	225.44129827640634	19970	14155	0.2	225.44129827640634	96	96	19	19	1
[2]	[[-2.414999999999992, 398.41499999999996]]	0	0.9778098502615912	0.9778098502615912	1	313.676347701998	19989	14156	0.2	323.6022416054649	5420	5543	1069	1093	1
[2]	[[-81.89999999999998, 693.9]]	0	0.9642416769420469	0.9642416769420469	1	310.22429910175407	19989	14206	0.2	316.85995918311335	5474	5677	1089	1129	1
[2]	[[131.445, 480.555]]	0	0.973192704900022	0.973192704900022	1	310.97918488172473	19976	14206	0.2	316.7799763776949	4429	4551	881	905	1
[2, 3]	[[237.655, 605.085], '23']	1	0.20116618075801748	0.20116618075801748	1	306.4237905170657	19996	14258	0.4	306.4237905170657	69	343	14	69	1
[2, 1]	[[360.4219217473817, 773.2717389247875], '2']	0	0.8330373001776199	0.8330373001776199	1	274.99616894012223	19901	14315	0.4	274.99616894012223	469	563	95	114	1
[2]	[[104.32999999999998, 595.6700000000001]]	0	0.9688805346700083	0.9688805346700083	1	311.0629343210299	19976	14417	0.2	316.9108348766092	4639	4788	958	989	1
[2]	[[-124.30000000000001, 431.83]]	0	0.9773958527928265	0.9773958527928265	1	310.22430367282334	19989	14436	0.2	316.859968110983	5232	5353	1084	1109	1
[2]	[[-35.625, 287.625]]	0	0.977568540570479	0.977568540570479	1	321.3605292643847	19989	14451	0.2	326.4383269756011	3530	3611	735	752	1
[2]	[[108.2051179002888, 246.345]]	0	0.9792013311148087	0.9792013311148087	2	327.34835195653494	19960	14472	0.2	658.8708798913374	2354	2404	493	503	1
[2, 3]	[[485.2807987965176, 777.5814122178109], '23']	1	1.0	1.0	1	282.25	19081	14473	0.4	282.25	4	4	1	1	1
[2, 3, 4]	[[237.655, 605.085], '23', '1']	1	1.0	1.0	8	299.76145809895235	19977	14484	0.6	2398.0916647916188	23	23	5	5	1
[2]	[[689.4949999999999, 1426.505]]	1	1.0	1.0	2	204.13494136339347	19970	14531	0.2	408.26988272678693	112	112	23	23	1
[2]	[[532.8199999999999, 1361.7226241902122]]	1	1.0	1.0	5	218.9384646806574	19970	14575	0.2	1094.692323403287	167	167	35	35	1
[3, 4, 0]	['23', '1', '5']	1	0.1092436974789916	0.1092436974789916	1	326.5579879755692	19694	14579	0.6	326.5579879755692	13	119	3	26	1
[2]	[[-124.30000000000001, 22.891870956300217]]	0	1.0	1.0	2	290.9716900194833	19751	14617	0.2	581.9433800389666	37	37	8	8	1
[2]	[[-124.30000000000001, 454.64500000000004]]	0	0.9756286266924564	0.9756286266924564	2	310.22430367282334	19989	14660	0.2	633.719936221966	5044	5170	1088	1116	1
[2]	[[343.6760715843162, 360.4219217473817]]	0	1.0	1.0	4	290.34296226047456	19976	14677	0.2	1161.3718490418983	235	235	51	51	1
[2]	[[50.561438867316625, 95.99752189604439]]	0	1.0	1.0	9	319.7492079430988	19989	14712	0.2	2906.4285893598612	402	402	86	86	1
[2, 3]	[[330.32, 410.67], '23']	0	0.7567567567567568	0.7567567567567568	1	289.9735149461941	19529	14733	0.4	289.9735149461941	28	37	6	8	1
[2]	[[-124.30000000000001, 434.50500000000005]]	0	0.9776892430278884	0.9776892430278884	1	310.22430367282334	19989	14786	0.2	316.859968110983	4908	5020	1085	1110	1
[2]	[[114.86499999999998, 619.135]]	0	0.9661610268378062	0.9661610268378062	1	311.0629640964209	19976	14862	0.2	316.9108814006577	4140	4285	928	961	1
[2]	[[-124.30000000000001, 373.50500000000005]]	0	0.9793485203321269	0.9793485203321269	1	313.6938793651804	19989	14868	0.2	323.63648313511794	4600	4697	1034	1056	1
[2]	[[-124.30000000000001, 211.88]]	0	0.9816833842128216	0.9816833842128216	1	322.0485684783824	19989	14868	0.2	325.81071059797796	2251	2293	506	515	1
[2, 1]	[[-124.30000000000001, -100.4876136671906], '2']	0	0.1	1.0	1	291.92005888	14884	14884	0.4	291.92005888	0	0	0	0	1
[2]	[[361.865, 866.135]]	1	0.2140077821011673	0.2140077821011673	1	271.6095013013414	19996	14892	0.2	271.6095013013414	110	514	25	116	1
[2, 3]	[[1053.205, 1149.3028233248392], '21']	1	0.1	1.0	1	238.24694535860286	14918	14918	0.4	238.24694535860286	0	0	0	0	1
[2]	[[574.7950000000001, 1307.855]]	1	1.0	1.0	1	218.92229223299825	19970	14918	0.2	218.92229223299825	147	147	33	33	1
[2, 1]	[[506.68, 134.3], '2']	1	0.1	1.0	1	236.86195322593116	14934	14934	0.4	236.86195322593116	0	0	0	0	1
[2]	[[701.24, 134.3]]	1	0.1	1.0	1	220.89723059081294	14974	14974	0.2	220.89723059081294	0	0	0	0	1
[2, 3]	[[246.345, 330.6748934945437], '22']	0	0.9913793103448276	0.9913793103448276	2	306.3845996760834	19939	14978	0.4	612.7691993521668	460	464	107	108	1
[2]	[[-124.30000000000001, 537.575]]	0	0.9749896651508888	0.9749896651508888	1	310.2243036728219	19989	15008	0.2	316.8599681109803	4717	4838	1089	1117	1
[2, 3, 1]	[[933.98, 1205.18], '22', '2']	1	1.0	1.0	1	206.3705780264863	19865	15032	0.6	206.3705780264863	52	52	12	12	1
[2]	[[-124.30000000000001, 255.27500000000003]]	0	0.9828190743338009	0.9828190743338009	1	321.9575528677298	19989	15052	0.2	327.37117635582786	2803	2852	652	663	1
[2]	[[-124.30000000000001, 486.365]]	0	0.9746808955848504	0.9746808955848504	1	310.2243036728219	19989	15070	0.2	316.8599681109803	4658	4779	1089	1117	1
[3, 1, 4]	['23', '2', '2']	1	0.15772870662460567	0.15772870662460567	1	326.5944104276812	19996	15134	0.6	326.5944104276812	50	317	12	75	1
[2]	[[962.7249999999999, 1415.275]]	1	1.0	1.0	1	183.39309524732542	19903	15178	0.2	183.39309524732542	55	55	13	13	1
[2]	[[-49.345, 377.345]]	0	0.9794813979706877	0.9794813979706877	1	313.67666416613076	19989	15190	0.2	323.60285969947415	4344	4435	1041	1063	1
[2, 3]	[[314.5171085741671, 377.345], '23']	0	0.8918918918918919	0.8918918918918919	1	292.4236459881532	19529	15206	0.4	292.4236459881532	33	37	8	9	1
[2]	[[39.724999999999966, 492.27500000000003]]	0	0.9743814320122619	0.9743814320122619	3	310.22430367198996	19989	15206	0.2	950.579904328066	4450	4567	1069	1097	1
[2]	[[-124.30000000000001, 294.67620922999413]]	0	0.9768017321373338	0.9768017321373338	2	321.31917844284203	19989	15222	0.2	652.7474326338813	3158	3233	762	780	1
[2]	[[88.14499999999998, 695.855]]	0	0.9611059044048734	0.9611059044048734	1	311.118016681573	19976	15222	0.2	316.9969010649578	4102	4268	989	1029	1
[2]	[[-124.30000000000001, 397.53]]	0	0.9778858911985847	0.9778858911985847	1	313.676347701998	19989	15230	0.2	323.6022416054649	4422	4522	1069	1093	1
[2, 1]	[[492.27500000000003, 493.6331548824788], '2']	0	0.09863013698630137	0.9863013698630136	1	279.89263981661696	15280	15280	0.4	279.89263981661696	0	0	0	0	1
[4, 2]	['2', [750.91, 1087.09]]	1	1.0	1.0	1	231.10892649915021	19970	15307	0.4	231.10892649915021	25	25	6	6	1
[2]	[[473.375, 134.3]]	1	0.1	1.0	1	258.9704817658624	15325	15325	0.2	258.9704817658624	0	0	0	0	1
[2]	[[-85.59543185956838, 294.67620922999413]]	0	0.9762733312242962	0.9762733312242962	1	321.31917844284203	19989	15330	0.2	326.37371631694066	3086	3161	762	780	1
[2]	[[90.54000000000002, 659.46]]	0	0.9624515503875969	0.9624515503875969	1	311.118016681573	19976	15351	0.2	316.9969010649578	3973	4128	985	1023	1
[2]	[[50.561438867316625, 239.95]]	0	0.9830508474576272	0.9830508474576272	3	321.9598070201097	19989	15391	0.2	982.124095406764	2320	2360	580	590	1
[2, 3, 1]	[[237.655, 605.085], '23', '2']	1	0.20072992700729927	0.20072992700729927	1	306.4237905170657	19996	15410	0.6	306.4237905170657	55	274	14	69	1
[2]	[[317.3748123951693, 1146.7150000000001]]	1	0.13680494263018536	0.13680494263018536	1	280.98346794278456	19996	15428	0.2	279.7293349284807	155	1133	39	285	1
[2]	[[-5.064999999999998, 525.065]]	0	0.9749770431588614	0.9749770431588614	1	310.2243036728219	19989	15506	0.2	316.8599681109803	4247	4356	1089	1117	1
[2, 3]	[[486.24, 777.5814122178109], '21']	1	1.0	1.0	1	254.2683095246079	19933	15514	0.4	254.2683095246079	42	42	11	11	1
[2]	[[101.39999999999998, 618.6]]	0	0.9661498708010335	0.9661498708010335	1	311.0629352758831	19976	15537	0.2	316.91083636856735	3739	3870	966	1000	1
[2]	[[-124.30000000000001, 632.9449999999999]]	0	0.9681349578256795	0.9681349578256795	1	310.22429910175407	19989	15626	0.2	316.85995918311335	4132	4268	1089	1125	1
[2]	[[0.6100000000000136, 595.39]]	0	0.9727939436952922	0.9727939436952922	1	310.2243036728219	19989	15647	0.2	316.8599681109803	4112	4227	1089	1120	1
[2]	[[574.7950000000001, 777.5814122178109]]	1	1.0	1.0	4	254.5986270464157	19933	15656	0.2	1018.3945081856627	38	38	10	10	1
[2]	[[-113.52999999999997, 429.53]]	0	0.9774147044690052	0.9774147044690052	1	310.22430367282334	19989	15672	0.2	316.859968110983	4068	4162	1084	1109	1
[2]	[[536.605264211038, 1205.18]]	1	1.0	1.0	3	231.64179560390443	19970	15683	0.2	694.9253868117132	129	129	34	34	1
[3, 4]	['21', '0']	0	0.966996699669967	0.966996699669967	1	327.4767587560467	19960	15688	0.4	327.4767587560467	293	303	78	81	1
[2]	[[-124.30000000000001, 676.8299999999999]]	0	0.9655006031363088	0.9655006031363088	1	310.22429910175407	19989	15767	0.2	316.85995918311335	4002	4145	1089	1129	1
[2]	[[497.61848200815757, 574.7950000000001]]	1	1.0	1.0	1	264.36	19081	15782	0.2	264.36	6	6	2	2	1
[3, 1, 4, 2]	['23', '2', '2', [110.445, 459.555]]	1	0.1890547263681592	0.1890547263681592	1	327.6880458543172	19996	15802	0.8	327.6880458543172	38	201	11	55	1
[1, 4, 2, 0]	['2', '2', [110.445, 459.555], '4']	1	0.11176470588235295	0.11176470588235295	1	324.6623605399514	19975	15818	0.8	324.6623605399514	19	170	5	46	1
[2]	[[-124.30000000000001, 621.365]]	0	0.9709288001970929	0.9709288001970929	1	310.2243036728219	19989	15832	0.2	316.8599681109803	3941	4059	1089	1123	1
[2]	[[-124.30000000000001, 799.5500000000001]]	0	0.9654581087702107	0.9654581087702107	2	310.22429910175407	19989	15832	0.2	633.7199183662267	3941	4082	1089	1129	1
[2]	[[-124.30000000000001, 455.925]]	0	0.9758345789735924	0.9758345789735924	3	310.22430367282334	19989	15852	0.2	950.579904332949	3917	4014	1088	1116	1
[2]	[[-7.9950000000000045, 547.995]]	0	0.9753932014205987	0.9753932014205987	1	310.2243036728219	19989	15929	0.2	316.8599681109803	3845	3942	1089	1117	1
[2, 1]	[[617.47, 787.1793018867443], '2']	1	1.0	1.0	1	255.5481821267388	19933	15935	0.4	255.5481821267388	22	22	6	6	1
[2]	[[327.1931881186588, 547.995]]	0	0.966931216931217	0.966931216931217	1	281.7470214577526	19976	15947	0.2	281.7470214577526	731	756	205	212	1
[2, 0]	[[1141.236773367245, 1160.53], '4']	1	1.0	1.0	1	187.66666666666666	19419	15963	0.4	187.66666666666666	3	3	1	1	1
[4]	['1']	1	0.11572327044025157	0.11572327044025157	1	304.4990341985372	19977	15972	0.2	308.34224093521436	92	795	27	228	1
[2]	[[184.75761467400457, 204.625]]	0	1.0	1.0	9	336.30776819653977	19881	15982	0.2	3026.769913768858	271	271	77	77	1
[2]	[[-124.30000000000001, 470.015]]	0	0.9752641071888688	0.9752641071888688	1	310.22430367282334	19989	15991	0.2	316.859968110983	3785	3881	1088	1116	1
[2]	[[696.75, 1343.25]]	1	1.0	1.0	1	204.1349412786456	19970	16086	0.2	204.1349412786456	79	79	23	23	1
[3, 2, 4]	['23', [74.03000000000003, 605.085], '2']	1	0.18840579710144928	0.18840579710144928	1	327.68651637349524	19996	16122	0.6	327.68651637349524	39	207	12	61	1
[1, 2, 4, 0]	['2', [237.655, 823.97], '2', '4']	1	0.45454545454545453	0.45454545454545453	1	296.4707770589216	19845	16122	0.8	296.4707770589216	15	33	4	9	1
[2]	[[-124.30000000000001, 359.46]]	0	0.979531296351231	0.979531296351231	3	314.07782936797355	19989	16144	0.2	973.1591564529701	3302	3371	987	1008	1
[2, 3]	[[246.345, 359.46], '22']	0	0.9936575052854123	0.9936575052854123	3	302.03786698125134	19939	16157	0.4	906.113600943754	470	473	143	144	1
[2, 4]	[[764.5162923604619, 979.6049512604932], '1']	1	1.0	1.0	1	238.29111844308386	19621	16165	0.4	238.29111844308386	21	21	7	7	1
[2]	[[-124.30000000000001, 416.9]]	0	0.9769484083424808	0.9769484083424808	1	310.22430367282334	19989	16204	0.2	316.859968110983	3560	3644	1081	1106	1
[2]	[[-124.30000000000001, 634.6]]	0	0.967741935483871	0.967741935483871	1	310.22429910175407	19989	16221	0.2	316.85995918311335	3570	3689	1089	1125	1
[2]	[[-124.30000000000001, 501.295]]	0	0.9744995887030437	0.9744995887030437	1	310.2243036728219	19989	16237	0.2	316.8599681109803	3554	3647	1089	1117	1
[2]	[[-124.30000000000001, 423.71500000000003]]	0	0.9767570558937465	0.9767570558937465	1	310.22430367282334	19989	16237	0.2	316.859968110983	3530	3614	1082	1107	1
[1, 4, 2, 3]	['2', '2', [-32.204999999999984, 446.205], '23']	1	0.14644351464435146	0.14644351464435146	1	326.5944242780875	19996	16286	0.8	326.5944242780875	35	239	11	74	1
[2]	[[-124.30000000000001, 315.855]]	0	0.9767188068388505	0.9767188068388505	1	320.5402959278022	19989	16295	0.2	325.15671238719096	2685	2749	836	856	1
[2]	[[116.375, 439.625]]	0	0.9735973597359736	0.9735973597359736	3	311.0339798684227	19976	16314	0.2	950.5967806332313	2950	3030	921	946	1
[2]	[[111.26000000000002, 576.74]]	0	0.970197602850664	0.970197602850664	1	311.0629640964209	19976	16329	0.2	316.9108814006577	2995	3087	939	968	1
[1, 4]	['2', '2']	1	0.13464235624123422	0.13464235624123422	2	308.1665489023584	19996	16389	0.4	7926.880908915022	96	713	30	228	1
[2]	[[-46.670000000000016, 444.67]]	0	0.976457077232271	0.976457077232271	1	310.22430367282334	19989	16393	0.2	316.859968110983	3401	3483	1087	1113	1
[2, 4]	[[22.891870956300217, 29.555786708236376], '0']	0	0.1	1.0	1	333.25139730743604	16396	16396	0.4	333.25139730743604	0	0	0	0	1
[2]	[[871.375, 1302.76]]	1	1.0	1.0	1	194.35487990191396	19915	16409	0.2	194.35487990191396	50	50	16	16	1
