Specified	Condition	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	CorrectCover	MatchCover	EpochComplete
[2, 3]	[[-90.24446948674218, -78.27500000000003], '22']	0	0.1	1.0	1	302.8683944875494	9108	9108	0.4	302.8683944875494	0	0	0	0	0
[2, 4]	[[343.6760715843162, 625.6], '0']	0	1.0	1.0	1	324.0	9125	9125	0.4	324.0	3	3	3	3	0
[2, 3]	[[15.515000000000015, 239.95], '23']	0	0.9744680851063829	0.9744680851063829	1	324.12271844078646	9930	9155	0.4	324.65339805098307	229	235	229	235	0
[4, 0]	['0', '6']	0	0.9803921568627451	0.9803921568627451	3	333.83724340108813	9994	9155	0.4	1001.5117302032644	50	51	50	51	0
[2]	[[456.96, 1181.04]]	1	0.9565217391304348	0.9565217391304348	1	234.78814229040785	9969	9158	0.2	234.78814229040785	22	23	22	23	0
[1]	['2']	1	0.05826397146254459	0.05826397146254459	3	317.237252397613	9993	9158	0.2	42807.83135302197	49	841	49	841	0
[2]	[[535.125, 134.3]]	1	0.1	1.0	1	222.33969749735928	9174	9174	0.2	222.33969749735928	0	0	0	0	0
[4, 3, 2, 0]	['1', '23', [-124.30000000000001, 1074.4626600776762], '4']	1	0.1	0.1	1	314.12915186590027	9948	9192	0.8	314.12915186590027	2	20	2	20	0
[2]	[[-32.575000000000045, 678.575]]	0	0.9591315453384419	0.9591315453384419	1	317.2724788387927	9994	9201	0.2	312.95458630002656	751	783	751	783	0
[2]	[[-124.30000000000001, 329.855]]	0	0.9733542319749217	0.9733542319749217	1	325.9365256892978	9983	9203	0.2	319.7161271711372	621	638	621	638	0
[2, 3]	[[851.569354486018, 900.2750000000001], '21']	1	0.09310344827586207	0.9310344827586207	1	243.4892084497298	9206	9206	0.4	243.4892084497298	0	0	0	0	0
[2, 1]	[[447.72499999999997, 900.2750000000001], '2']	1	0.875	0.875	1	254.62789569331204	9969	9206	0.4	254.62789569331204	14	16	14	16	0
[2]	[[-45.484999999999985, 329.485]]	0	0.9743589743589743	0.9743589743589743	4	325.9365256892978	9983	9222	0.2	1278.8645086845488	608	624	608	624	0
[2]	[[-124.30000000000001, 567.875]]	0	0.9684499314128944	0.9684499314128944	1	317.2724788414843	9994	9249	0.2	312.9545863082408	706	729	706	729	0
[2]	[[-124.30000000000001, 457.96999999999997]]	0	0.9697386519944979	0.9697386519944979	1	317.2724788414843	9994	9249	0.2	312.9545863082408	705	727	705	727	0
[2]	[[700.145, 1307.855]]	1	1.0	1.0	1	211.09857535999998	9969	9272	0.2	211.09857535999998	12	12	12	12	0
[2, 4]	[[325.9158450694607, 329.485], '0']	0	1.0	1.0	1	314.0	9278	9278	0.4	314.0	1	1	1	1	0
[2]	[[-124.30000000000001, 522.48]]	0	0.9686609686609686	0.9686609686609686	1	317.2724788414843	9994	9278	0.2	312.9545863082408	680	702	680	702	0
[2]	[[-124.30000000000001, 229.415]]	0	0.978021978021978	0.978021978021978	1	328.7413174568047	9983	9292	0.2	326.5637633222773	356	364	356	364	0
[2]	[[21.399999999999977, 538.6]]	0	0.9668674698795181	0.9668674698795181	1	317.2724788414843	9994	9311	0.2	312.9545863082408	642	664	642	664	0
[4, 3]	['1', '23']	1	0.12962962962962962	0.12962962962962962	1	318.0315124288964	9971	9326	0.4	318.0315124288964	7	54	7	54	0
[2, 1]	[[475.24, 787.1793018867443], '2']	1	1.0	1.0	1	268.11199999999997	9896	9337	0.4	268.11199999999997	7	7	7	7	0
[2, 1]	[[227.17000000000002, 134.3], '2']	1	0.08571428571428572	0.8571428571428571	1	311.7977627723603	9354	9354	0.4	311.7977627723603	0	0	0	0	0
[2, 4]	[[-124.30000000000001, -45.484999999999985], '0']	0	0.09900990099009901	0.9900990099009901	1	316.44868232469446	9357	9357	0.4	316.44868232469446	0	0	0	0	0
[2, 1]	[[487.28499999999997, 540.6240883488149], '2']	1	0.1	1.0	1	253.0229011189874	9370	9370	0.4	253.0229011189874	0	0	0	0	0
[2]	[[-27.92500000000001, 410.67]]	0	0.9738675958188153	0.9738675958188153	7	326.9921082223751	9994	9400	0.2	2256.0526307534806	559	574	559	574	0
[2, 4]	[[410.67, 579.7746393679047], '2']	0	0.2	0.2	1	262.6	9426	9426	0.4	262.6	1	5	1	5	0
[2, 1]	[[-96.625, 226.625], '2']	0	0.9829351535836177	0.9829351535836177	2	328.74131745670593	9983	9445	0.4	653.1275266440718	288	293	288	293	0
[2]	[[468.90507065036684, 1275.0149999999999]]	1	0.9285714285714286	0.9285714285714286	1	234.3805080576	9969	9477	0.2	234.3805080576	13	14	13	14	0
[2, 4, 1]	[[356.985, 664.345], '2', '2']	1	0.4166666666666667	0.4166666666666667	1	289.6280832	9993	9477	0.6	289.6280832	5	12	5	12	0
[2, 3]	[[-55.67459992585947, -27.92500000000001], '22']	0	0.09876543209876543	0.9876543209876543	1	316.0126434005198	9483	9483	0.4	316.0126434005198	0	0	0	0	0
[3, 0]	['23', '4']	0	0.9642857142857143	0.9642857142857143	1	316.15483866334654	9894	9508	0.4	314.69354832918316	54	56	54	56	0
[2]	[[1039.4, 134.3]]	1	0.1	1.0	1	168.12110025157224	9535	9535	0.2	168.12110025157224	0	0	0	0	0
[2]	[[-37.389999999999986, 557.39]]	0	0.9621380846325167	0.9621380846325167	2	317.2724788414843	9994	9538	0.2	625.9091726164816	432	449	432	449	0
[2]	[[647.47, 1190.53]]	1	1.0	1.0	1	229.83200000000002	9969	9547	0.2	229.83200000000002	7	7	7	7	0
[2]	[[308.21500000000003, 941.785]]	1	0.1346153846153846	0.1346153846153846	1	290.8447864668502	9993	9565	0.2	303.30598308356275	14	104	14	104	0
[2, 3]	[[-124.30000000000001, -27.92500000000001], '21']	0	0.09939024390243903	0.9939024390243902	1	313.4573099311964	9573	9573	0.4	313.4573099311964	0	0	0	0	0
[3, 4, 1]	['22', '1', '2']	0	0.8620689655172413	0.8620689655172413	1	283.1037865748098	9736	9600	0.6	293.6297332185123	25	29	25	29	0
[2]	[[577.7950000000001, 1056.205]]	1	1.0	1.0	1	237.64000000000001	9969	9602	0.2	237.64000000000001	6	6	6	6	0
[2]	[[332.125, 1301.875]]	1	0.20634920634920634	0.20634920634920634	1	290.72300222842847	9993	9602	0.2	303.1537527855356	13	63	13	63	0
[4, 3, 2, 1]	['2', '23', [-117.20499999999998, 361.205], '2']	1	0.125	0.125	1	325.2144007632284	9729	9607	0.8	325.2144007632284	3	24	3	24	0
[2]	[[330.32, 410.67]]	0	0.9787234042553191	0.9787234042553191	28	326.2871968664705	9994	9614	0.2	244748.26482484798	46	47	46	47	0
[3, 0]	['23', '6']	1	0.08333333333333333	0.08333333333333333	1	334.8673020641632	9943	9628	0.4	3507.8220663916586	4	48	4	48	0
[2]	[[-65.85500000000002, 541.855]]	0	0.96398891966759	0.96398891966759	1	317.2724788414843	9994	9629	0.2	312.9545863082408	348	361	348	361	0
[2, 1]	[[6.050000000000011, 50.561438867316625], '2']	0	1.0	1.0	1	338.933312	9983	9656	0.4	338.933312	10	10	10	10	0
[0]	['5']	1	0.07758620689655173	0.07758620689655173	1	290.38765441884726	9993	9668	0.2	3376.765574006823	9	116	9	116	0
[2, 1]	[[617.47, 959.9801526001356], '2']	1	1.0	1.0	1	243.0	9969	9679	0.4	243.0	2	2	2	2	0
[2, 4]	[[308.21500000000003, 941.785], '0']	1	0.0	0.0	1	312.6	9691	9691	0.4	312.6	0	5	0	5	0
[2]	[[-124.30000000000001, 360.32]]	0	0.9706959706959707	0.9706959706959707	2	326.8691158829066	9994	9701	0.2	643.985917397005	265	273	265	273	0
[4, 3, 0, 2]	['2', '23', '5', [-124.30000000000001, 630.435]]	1	0.2857142857142857	0.2857142857142857	1	313.552	9993	9729	0.8	313.552	2	7	2	7	0
[3, 2, 1, 4]	['23', [237.655, 361.205], '2', '2']	1	1.0	1.0	1	330.0	9729	9729	0.8	330.0	1	1	1	1	0
[2]	[[451.96, 1176.04]]	1	1.0	1.0	1	239.24	9969	9735	0.2	239.24	6	6	6	6	0
[2, 4]	[[239.95, 410.1300122471152], '1']	0	0.8823529411764706	0.8823529411764706	1	312.2753393180672	9916	9736	0.4	312.2753393180672	15	17	15	17	0
[2]	[[-115.38999999999999, 479.39]]	0	0.9610894941634242	0.9610894941634242	1	317.2724788414843	9994	9736	0.2	312.9545863082408	247	257	247	257	0
[2, 3, 1, 4]	[[447.72499999999997, 995.746465172657], '23', '2', '1']	1	0.1	1.0	1	276.0	9788	9788	0.8	276.0	0	0	0	0	0
[2, 4]	[[-96.625, 226.625], '0']	0	0.9090909090909091	0.9090909090909091	1	333.91849778052466	9930	9798	0.4	336.81015278206974	20	22	20	22	0
[2, 3]	[[-96.625, 226.625], '22']	0	0.9285714285714286	0.9285714285714286	2	316.7546157633734	9964	9798	0.4	634.3865394084335	26	28	26	28	0
[3, 0]	['21', '5']	0	0.9523809523809523	0.9523809523809523	1	310.44077701597365	9983	9809	0.4	310.44077701597365	20	21	20	21	0
[2, 1]	[[6.050000000000011, 226.625], '2']	0	0.9662921348314607	0.9662921348314607	2	328.74131751791293	9983	9826	0.4	653.127526942934	86	89	86	89	0
[2, 1]	[[156.08517415427715, 1100.69], '2']	1	0.08130081300813008	0.08130081300813008	1	317.50820689346335	9993	9835	0.4	3242.5317986953205	10	123	10	123	0
[2]	[[247.31, 886.8996666067811]]	1	0.0958904109589041	0.0958904109589041	1	288.8916780496262	9993	9835	0.2	300.86459756203277	7	73	7	73	0
[2, 1]	[[-124.30000000000001, 6.050000000000011], '2']	0	0.1	1.0	1	331.456	9841	9841	0.4	331.456	0	0	0	0	0
[2]	[[-73.36500000000001, 715.365]]	0	0.935251798561151	0.935251798561151	1	317.27247883879267	9994	9857	0.2	312.95458630002645	130	139	130	139	0
[2]	[[30.07499999999999, 611.925]]	0	0.9347826086956522	0.9347826086956522	1	317.116169183446	9994	9857	0.2	312.477567088153	129	138	129	138	0
[2]	[[475.24, 685.5622895171093]]	1	1.0	1.0	1	254.0	9896	9865	0.2	254.0	1	1	1	1	0
[3, 2]	['23', [-124.30000000000001, 716.155]]	1	0.10810810810810811	0.10810810810810811	1	311.255789956034	9993	9876	0.4	308.5697374450425	4	37	4	37	0
[2]	[[-124.30000000000001, 286.205]]	0	0.95	0.95	1	328.7184987972426	9983	9894	0.2	326.5080537042055	57	60	57	60	0
[2, 1]	[[451.96, 134.3], '2']	1	0.1	1.0	1	260.0	9896	9896	0.4	260.0	0	0	0	0	0
[2]	[[273.68, 894.3199999999999]]	1	0.09302325581395349	0.09302325581395349	1	288.90355669009415	9993	9896	0.2	300.8794458626177	4	43	4	43	0
[2, 3]	[[-71.13500000000002, 86.26694559222301], '22']	0	1.0	1.0	1	305.0	9904	9904	0.4	305.0	1	1	1	1	0
[2]	[[650.7049999999999, 134.3]]	1	0.1	1.0	1	217.53433119928874	9923	9923	0.2	217.53433119928874	0	0	0	0	0
[2, 1]	[[343.6760715843162, 360.32], '2']	0	1.0	1.0	1	335.5	9945	9945	0.4	335.5	2	2	2	2	0
[4, 1, 2]	['1', '2', [-124.30000000000001, 421.855]]	1	0.1	0.1	1	308.907136	9971	9948	0.6	315.5424	1	10	1	10	0
[4, 1, 2]	['1', '2', [-124.30000000000001, 583.48]]	1	0.1	0.1	1	308.907136	9971	9948	0.6	315.5424	1	10	1	10	0
[2, 3, 0]	[[-124.30000000000001, -96.625], '22', '4']	0	0.1	1.0	1	317.249968579763	9964	9964	0.6	317.249968579763	0	0	0	0	0
[2]	[[871.375, 1194.625]]	1	0.1	1.0	1	231.84639986657794	9967	9967	0.2	231.84639986657794	0	0	0	0	0
[2]	[[389.31, 1242.69]]	1	0.5	0.5	1	251.5	9993	9969	0.2	262.0	1	2	1	2	0
[2]	[[237.655, 1186.0806838350156]]	1	0.1	0.1	1	290.999104	9993	9971	0.2	303.49888	1	10	1	10	0
[2]	[[-124.30000000000001, 412.9]]	0	0.9285714285714286	0.9285714285714286	1	327.12963512320005	9994	9983	0.2	322.62899200000004	13	14	13	14	0
[2]	[[34.170000000000016, 835.8299999999999]]	1	0.16666666666666666	0.16666666666666666	1	315.96	9993	9993	0.2	330.0	1	6	1	6	0
[2, 1]	[[65.43704731428517, 1242.69], '2']	1	0.16666666666666666	0.16666666666666666	1	315.96	9993	9993	0.4	330.0	1	6	1	6	0
