Specified	Condition	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	CorrectCover	MatchCover	EpochComplete
[2]	[[211.375, 534.625]]	0	0.9682643546540161	0.9682643546540161	1	294.8332576438143	99981	88293	0.2	306.1769650684598	5919	6113	583	602	1
[2]	[[632.1700000000001, 134.3]]	1	0.1	1.0	1	214.87137284799195	88303	88303	0.2	214.87137284799195	0	0	0	0	1
[2, 0]	[[422.635, 735.5634432302004], '5']	1	0.875	0.875	1	293.95820318451285	99849	88329	0.4	293.95820318451285	70	80	7	8	1
[2]	[[130.72499999999997, 583.2750000000001]]	0	0.9715500327011118	0.9715500327011118	3	305.1209056247502	99994	88369	0.2	929.3959313950209	8913	9174	883	909	1
[2]	[[748.47, 1291.53]]	1	1.0	1.0	1	200.28619889030938	99970	88662	0.2	200.28619889030938	215	215	22	22	1
[2]	[[480.82, 1223.380834957561]]	1	1.0	1.0	2	215.53802318397288	99970	88662	0.2	431.07604636794576	331	331	34	34	1
[2]	[[422.635, 735.5634432302004]]	1	0.6807511737089202	0.6807511737089202	2	299.5354045401376	99849	88694	0.2	599.0708090802752	145	213	15	22	1
[2]	[[984.9323955450808, 1319.6838276481042]]	1	1.0	1.0	1	174.17979124086222	99970	88702	0.2	174.17979124086222	126	126	13	13	1
[2]	[[794.6009394113884, 1317.46]]	1	1.0	1.0	1	198.18205662943842	99970	88702	0.2	198.18205662943842	224	224	23	23	1
[2]	[[42.07499999999999, 623.925]]	0	0.9691237830319889	0.9691237830319889	1	305.706892311818	99994	88725	0.2	311.28617038518695	10452	10785	1068	1102	1
[2]	[[707.215, 1182.0234054728146]]	1	1.0	1.0	1	201.1312102463371	99970	88741	0.2	201.1312102463371	194	194	20	20	1
[2]	[[-111.9568629832269, 189.01747352862049]]	0	0.9813327032136105	0.9813327032136105	1	306.5825697348117	99972	88819	0.2	304.47276521064333	4153	4232	428	436	1
[2]	[[480.82, 847.7199266901441]]	1	1.0	1.0	1	246.9108068039697	99878	88825	0.2	246.9108068039697	173	173	18	18	1
[3, 4, 2]	['23', '2', [74.03000000000003, 527.345]]	1	0.18430034129692832	0.18430034129692832	2	323.46513408031177	99914	88862	0.6	646.9302681606235	108	586	11	60	1
[2]	[[531.4949999999999, 1317.46]]	1	1.0	1.0	2	214.7064735436034	99970	88930	0.2	429.4129470872068	332	332	35	35	1
[2]	[[-63.389999999999986, 30.696955022644488]]	0	1.0	1.0	2	289.3071900010818	99839	88941	0.2	578.6143800021636	114	114	12	12	1
[2]	[[326.83496480649904, 339.0155909607874]]	0	1.0	1.0	1	313.36414106494556	99939	88963	0.2	313.36414106494556	500	500	53	53	1
[2]	[[-124.30000000000001, 243.8009103056325]]	0	0.9842202450898103	0.9842202450898103	3	316.04357313155543	99994	89139	0.2	933.2084363177075	5863	5957	621	631	1
[2]	[[-39.96999999999997, 81.30397240450148]]	0	1.0	1.0	1	316.3139136196502	99972	89165	0.2	316.14239202456275	845	845	90	90	1
[2]	[[497.21500000000003, 1130.7849999999999]]	1	1.0	1.0	1	215.9886550774088	99970	89223	0.2	215.9886550774088	288	288	31	31	1
[2]	[[521.61, 1223.380834957561]]	1	1.0	1.0	2	215.53802318397288	99970	89242	0.2	431.07604636794576	314	314	34	34	1
[2]	[[-79.78499999999997, 553.785]]	0	0.9747188311064117	0.9747188311064117	1	305.7054525195106	99994	89273	0.2	311.28177648776426	10140	10403	1089	1117	1
[2]	[[-46.71500000000003, 612.715]]	0	0.9712788666796042	0.9712788666796042	1	305.7054525195106	99994	89408	0.2	311.28177648776426	10010	10306	1089	1121	1
[2]	[[-84.21520147483835, 578.74]]	0	0.9729782270606532	0.9729782270606532	1	305.7054525195106	99994	89408	0.2	311.28177648776426	10010	10288	1089	1119	1
[2]	[[326.83496480649904, 672.6057873059098]]	0	0.9224548049476688	0.9224548049476688	1	295.7512589117342	99981	89463	0.2	301.4390736396678	1939	2102	211	229	1
[2, 3]	[[416.4414431460894, 1204.9], '23']	1	1.0	1.0	1	339.6993124369513	99849	89481	0.4	339.6993124369513	27	27	3	3	1
[2]	[[19.189999999999998, 458.81]]	0	0.9748763600395648	0.9748763600395648	1	305.7054525195106	99994	89508	0.2	311.28177648776426	9856	10110	1082	1110	1
[2, 4]	[[-124.30000000000001, -124.30000000000001], '0']	0	0.09924340683095548	0.9924340683095547	1	282.57559857860605	89540	89540	0.4	282.57559857860605	0	0	0	0	1
[2]	[[-124.30000000000001, 56.6219457812395]]	0	1.0	1.0	1	301.6955621395148	99839	89616	0.2	301.6955621395148	315	315	35	35	1
[2]	[[475.24, 134.3]]	1	0.1	1.0	2	168.68803004259297	89673	89673	0.2	337.37606008518594	0	0	0	0	1
[2, 1]	[[1016.2677224714402, 1329.338647688779], '2']	1	1.0	1.0	1	168.29994637984953	99823	89700	0.4	168.29994637984953	97	97	11	11	1
[2]	[[303.68, 924.3199999999999]]	1	0.09768726268553676	0.09768726268553676	1	290.3937101441339	99878	89772	0.2	299.2401721002092	283	2897	32	326	1
[2]	[[422.635, 609.4394684041151]]	1	0.5	0.5	1	302.0916047047978	99849	89846	0.2	302.0916047047978	61	122	7	14	1
[2]	[[-44.92500000000001, 536.925]]	0	0.9747079735906552	0.9747079735906552	1	305.7054525195106	99994	89848	0.2	311.28177648776426	9596	9845	1089	1117	1
[2, 3, 4]	[[244.0125254870494, 244.12], '23', '2']	1	0.08018292682926831	0.801829268292683	1	348.2414689235467	89850	89850	0.6	348.2414689235467	0	0	0	0	1
[2]	[[229.19345272330955, 438.1841444840809]]	0	0.9693701466781708	0.9693701466781708	1	291.5948258598072	99981	89921	0.2	301.1169154059488	4494	4636	515	531	1
[2]	[[-53.45999999999998, 515.46]]	0	0.9746317512274959	0.9746317512274959	1	305.7054525195106	99994	89921	0.2	311.28177648776426	9528	9776	1089	1117	1
[2, 3]	[[-124.30000000000001, -124.30000000000001], '23']	0	0.1	1.0	1	300.01162358805567	89932	89932	0.4	300.01162358805567	0	0	0	0	1
[3, 2]	['23', [157.85600059146765, 485.41499999999996]]	1	0.09671179883945841	0.09671179883945841	1	329.80357355582794	99898	89966	0.4	328.0044669447849	150	1551	17	178	1
[2]	[[475.24, 901.2162429428871]]	1	1.0	1.0	1	237.24555975709896	99878	89977	0.2	237.24555975709896	181	181	21	21	1
[2]	[[-124.30000000000001, 493.76]]	0	0.9745806318822682	0.9745806318822682	1	305.7054525195106	99994	89981	0.2	311.28177648776426	9470	9717	1089	1117	1
[2]	[[541.005, 1223.380834957561]]	1	1.0	1.0	1	215.53802318397288	99970	90010	0.2	215.53802318397288	290	290	34	34	1
[2]	[[885.4449999999999, 1234.555]]	1	1.0	1.0	2	190.12865182302875	99970	90082	0.2	380.2573036460575	126	126	15	15	1
[2]	[[592.24, 1159.7695360385824]]	1	1.0	1.0	1	206.52813089710813	99970	90082	0.2	206.52813089710813	245	245	29	29	1
[2]	[[372.8046481040256, 134.3]]	1	0.04814814814814815	0.48148148148148145	1	256.6724597682766	90117	90117	0.2	256.6724597682766	0	0	0	0	1
[2, 3]	[[372.8046481040256, 845.1518985395213], '21']	1	0.4037433155080214	0.4037433155080214	1	267.3183518952468	99878	90117	0.4	265.8979398690585	151	374	18	44	1
[2]	[[153.35010261847918, 184.75761467400457]]	0	0.9685114503816794	0.9685114503816794	1	305.0622379364469	99493	90126	0.2	305.0622379364469	1015	1048	118	122	1
[2]	[[-87.32, 533.3199999999999]]	0	0.974624060150376	0.974624060150376	2	305.7054525195106	99994	90126	0.2	622.5635529755285	9333	9576	1089	1117	1
[2]	[[862.375, 1185.625]]	1	1.0	1.0	1	195.42627237110113	99970	90137	0.2	195.42627237110113	118	118	14	14	1
[2]	[[110.935, 897.4832343143423]]	0	0.9523022432113342	0.9523022432113342	1	303.2033468966898	99994	90166	0.2	306.05341190759725	8066	8470	945	992	1
[2]	[[531.4949999999999, 1406.345]]	1	1.0	1.0	1	214.7064735436034	99970	90175	0.2	214.7064735436034	295	295	35	35	1
[2]	[[437.515, 812.485]]	1	0.8389261744966443	0.8389261744966443	1	289.0365328627746	99752	90205	0.2	289.0365328627746	125	149	15	18	1
[2]	[[81.47000000000003, 624.53]]	0	0.9666209419295839	0.9666209419295839	1	302.7709924621282	99994	90248	0.2	306.0112120657427	8456	8748	999	1033	1
[2]	[[-124.30000000000001, 528.365]]	0	0.9747238742565846	0.9747238742565846	2	305.7054525195106	99994	90291	0.2	622.5635529755285	9178	9416	1089	1117	1
[2]	[[-124.30000000000001, 496.08500000000004]]	0	0.9747011101622545	0.9747011101622545	1	305.7054525195106	99994	90341	0.2	311.28177648776426	9131	9368	1089	1117	1
[2]	[[-124.30000000000001, 425.995]]	0	0.9773613518197574	0.9773613518197574	2	305.705522973848	99994	90403	0.2	622.5639829946779	9023	9232	1083	1108	1
[2]	[[-124.30000000000001, 714.4801275673371]]	0	0.964597065702743	0.964597065702743	1	305.7054525195106	99994	90403	0.2	311.28177648776426	9073	9406	1089	1129	1
[2]	[[397.795, 735.5634432302004]]	1	0.4395973154362416	0.4395973154362416	5	285.27118855932474	99849	90428	0.2	1426.3559427966238	131	298	16	36	1
[2]	[[422.635, 516.2225834823769]]	1	0.30120481927710846	0.30120481927710846	1	300.87180087230024	99849	90428	0.2	300.87180087230024	25	83	3	10	1
[2]	[[-124.30000000000001, 593.04]]	0	0.9720272167620694	0.9720272167620694	1	305.7054525195106	99994	90478	0.2	311.28177648776426	9000	9259	1089	1120	1
[2]	[[874.3039848479118, 1386.53]]	1	1.0	1.0	1	183.73767406477907	99970	90563	0.2	183.73767406477907	130	130	16	16	1
[2]	[[105.6850322638225, 283.6853996488467]]	0	0.9733442690178389	0.9733442690178389	1	311.94329183796646	99994	90616	0.2	305.67911479745806	4747	4877	583	599	1
[2]	[[594.655, 847.7199266901441]]	1	1.0	1.0	1	229.70855000459238	99878	90662	0.2	229.70855000459238	120	120	15	15	1
[2]	[[663.375, 986.625]]	1	1.0	1.0	2	212.78948394023877	99878	90662	0.2	425.57896788047753	89	89	11	11	1
[3, 2, 4, 1]	['23', [74.03000000000003, 294.9989200672676], '2', '2']	1	0.12641083521444696	0.12641083521444696	1	321.8887786919545	99914	90698	0.8	321.8887786919545	56	443	7	55	1
[3, 4, 1, 2]	['23', '2', '2', [100.655, 485.41499999999996]]	1	0.1986455981941309	0.1986455981941309	1	325.2060122596992	99914	90698	0.8	325.2060122596992	88	443	11	55	1
[2]	[[101.32999999999998, 592.6700000000001]]	0	0.9691695673794132	0.9691695673794132	1	303.18258344052185	99994	90700	0.2	306.01285828226924	7796	8044	966	997	1
[2]	[[-124.30000000000001, 447.9]]	0	0.9767103347889374	0.9767103347889374	2	305.7054525195106	99994	90756	0.2	622.5635529755285	8723	8931	1087	1113	1
[2]	[[367.17570143156297, 731.0975349922608]]	0	0.7819225251076041	0.7819225251076041	1	272.97493793016554	99851	90765	0.2	272.9686724127069	545	697	68	87	1
[2]	[[189.01747352862049, 447.9]]	0	0.9733258720387987	0.9733258720387987	1	305.8830946744948	99994	90884	0.2	311.2872942861227	5218	5361	659	677	1
[2]	[[118.19, 557.81]]	0	0.9721624529316837	0.9721624529316837	1	303.20334703591163	99994	90916	0.2	306.05341217951485	7229	7436	917	943	1
[2]	[[598.075, 1205.7849999999999]]	1	1.0	1.0	1	205.6301730251231	99970	90924	0.2	205.6301730251231	234	234	30	30	1
[2, 3]	[[866.8829228081954, 1317.46], '21']	1	0.1	1.0	1	225.41980798753835	90924	90924	0.4	225.41980798753835	0	0	0	0	1
[2, 4]	[[874.3039848479118, 134.3], '2']	1	0.1	1.0	1	180.0	90966	90966	0.4	180.0	0	0	0	0	1
[3, 4, 2]	['23', '1', [-63.670000000000016, 427.67]]	1	0.1044776119402985	0.1044776119402985	1	309.5803704676034	99827	90984	0.6	309.5803704676034	63	603	8	77	1
[2]	[[437.515, 1176.505]]	1	0.9163763066202091	0.9163763066202091	1	219.93717523548352	99970	90998	0.2	219.93717523548352	263	287	34	37	1
[2, 3, 0]	[[465.6106379726413, 656.6875079699277], '23', '4']	1	0.1	1.0	1	349.44	91002	91002	0.6	349.44	0	0	0	0	1
[2, 0]	[[244.12, 465.6106379726413], '4']	1	0.1171875	0.1171875	1	296.49131507924074	99333	91002	0.4	296.49131507924074	15	128	2	17	1
[2]	[[10.215000000000032, 643.785]]	0	0.9659496146324629	0.9659496146324629	1	305.7054525195106	99994	91100	0.2	311.28177648776426	8397	8693	1087	1125	1
[4, 1, 3, 2]	['1', '2', '23', [-38.670000000000016, 452.67]]	1	0.11570247933884298	0.11570247933884298	1	309.634756843947	99827	91118	0.8	309.634756843947	70	605	9	78	1
[2]	[[50.561438867316625, 83.05504200457567]]	0	1.0	1.0	1	320.80174790272685	99972	91206	0.2	321.75218487840857	477	477	63	63	1
[2]	[[-123.04000000000002, 601.04]]	0	0.9710383800329645	0.9710383800329645	1	305.7054525195106	99994	91274	0.2	311.28177648776426	8248	8494	1089	1121	1
[2]	[[979.655, 1317.46]]	1	1.0	1.0	1	174.17979126351636	99970	91327	0.2	174.17979126351636	94	94	13	13	1
[2]	[[409.84040028214696, 601.04]]	0	0.5894039735099338	0.5894039735099338	1	292.85881218062	99851	91330	0.2	292.85881218062	89	151	12	20	1
[2]	[[-124.30000000000001, 335.46]]	0	0.9770180167399631	0.9770180167399631	1	310.1382363173384	99994	91347	0.2	310.2476472591269	6887	7049	917	938	1
[3, 4, 1]	['23', '2', '2']	1	0.16518650088809947	0.16518650088809947	1	324.85634502591336	99914	91399	0.6	324.85634502591336	93	563	12	75	1
[2]	[[24.655, 451.345]]	0	0.9744366367821662	0.9744366367821662	1	305.70545477912685	99994	91421	0.2	311.28178338356565	8043	8254	1080	1108	1
[2]	[[615.54, 1184.46]]	1	1.0	1.0	1	206.3613896846681	99970	91471	0.2	206.3613896846681	189	189	26	26	1
[2]	[[480.82, 1411.1282422314018]]	1	1.0	1.0	1	214.7064735436034	99970	91471	0.2	214.7064735436034	255	255	35	35	1
[2]	[[330.32, 598.0351759270638]]	0	0.9453947368421053	0.9453947368421053	1	295.61499162872246	99981	91545	0.2	301.2687395359031	1437	1520	196	207	1
[2]	[[475.24, 1367.743087173292]]	1	1.0	1.0	1	214.7064735436034	99970	91546	0.2	214.7064735436034	253	253	35	35	1
[2]	[[42.287626205566255, 118.83125519143097]]	0	0.9855595667870036	0.9855595667870036	1	312.71721147263474	99972	91659	0.2	314.0581429259918	1092	1108	151	153	1
[2]	[[31.144999999999982, 638.855]]	0	0.9657071339173967	0.9657071339173967	1	305.705455543973	99994	91706	0.2	311.28178571769115	7716	7990	1072	1110	1
[2]	[[1003.9545742403175, 1213.95]]	1	1.0	1.0	1	184.17521587575425	99970	91715	0.2	184.17521587575425	86	86	12	12	1
[2]	[[-124.30000000000001, -39.96999999999997]]	0	0.1	1.0	1	271.42881625194	91768	91768	0.2	271.42881625194	0	0	0	0	1
[2, 0]	[[397.795, 735.5634432302004], '5']	1	0.6282051282051282	0.6282051282051282	1	289.25653340319	99849	91785	0.4	289.25653340319	49	78	7	11	1
[2]	[[156.4233130369243, 167.19268896071736]]	0	0.9606741573033708	0.9606741573033708	1	307.4339137202079	99493	91848	0.2	307.4339137202079	342	356	48	50	1
[2]	[[101.445, 450.555]]	0	0.9729845626072041	0.9729845626072041	1	303.18258344052185	99994	91869	0.2	306.01285828226924	6807	6996	965	992	1
[2]	[[-124.30000000000001, 338.065]]	0	0.9780465949820788	0.9780465949820788	2	310.1389767652552	99994	91877	0.2	620.4989099865977	6549	6696	929	950	1
[4, 2]	['2', [730.775, 134.3]]	1	0.1	1.0	1	178.50480646958084	91995	91995	0.4	178.50480646958084	0	0	0	0	1
[2]	[[501.3732988865239, 1205.7849999999999]]	1	1.0	1.0	1	215.53802318397288	99970	92004	0.2	215.53802318397288	233	233	34	34	1
[2]	[[-124.30000000000001, 620.9449999999999]]	0	0.9695802849441664	0.9695802849441664	1	305.7054525195106	99994	92009	0.2	311.28177648776426	7554	7791	1089	1123	1
[2]	[[32.170000000000016, 833.8299999999999]]	0	0.9589112119248218	0.9589112119248218	1	305.7054555438831	99994	92049	0.2	311.2817857174167	7398	7715	1072	1118	1
[2, 3]	[[244.12, 465.6106379726413], '23']	1	0.23076923076923078	0.23076923076923078	2	338.51651813579906	99898	92154	0.4	677.0330362715981	90	390	13	58	1
[2]	[[83.56925969117307, 326.7407593982636]]	0	0.9736842105263158	0.9736842105263158	1	305.9193875376233	99994	92199	0.2	304.1081787844206	5328	5472	787	808	1
[2]	[[-124.30000000000001, 511.83]]	0	0.9745087626128518	0.9745087626128518	1	305.7054525195106	99994	92235	0.2	311.28177648776426	7340	7532	1089	1117	1
[2]	[[141.98094426862127, 246.345]]	0	0.9851503078594712	0.9851503078594712	2	319.05624332400777	99994	92246	0.2	629.1406083100194	2720	2761	402	408	1
[2, 4]	[[157.85600059146765, 1060.4929503278245], '1']	1	0.15547378104875806	0.15547378104875806	1	282.6384729600919	99970	92270	0.4	285.04809120011487	169	1087	25	161	1
[2]	[[-103.08500000000004, 789.085]]	0	0.9644609468240286	0.9644609468240286	1	305.7054525195106	99994	92306	0.2	311.28177648776426	7273	7541	1089	1129	1
[4, 0, 2]	['2', '4', [100.655, 527.345]]	1	0.1021671826625387	0.1021671826625387	1	307.2476181017488	99914	92318	0.6	307.2476181017488	33	323	5	48	1
[2]	[[-124.30000000000001, 586.8778957227223]]	0	0.9718875502008032	0.9718875502008032	2	305.7054525195106	99994	92321	0.2	622.5635529755285	7260	7470	1089	1120	1
[2]	[[189.01747352862049, 244.6250544901826]]	0	0.9903201787043932	0.9903201787043932	7	325.764456088097	99994	92341	0.2	2260.6889907708487	1330	1343	199	201	1
[2]	[[-124.30000000000001, 158.62622751160632]]	0	0.9861386138613861	0.9861386138613861	1	305.91505135475256	99972	92379	0.2	303.4297677418009	1992	2020	301	305	1
[2]	[[-63.02000000000001, 299.02]]	0	0.9771827267584386	0.9771827267584386	1	316.0131031649662	99994	92379	0.2	311.0099671190746	5182	5303	783	801	1
[2]	[[357.005, 939.5945288235338]]	1	0.2132435465768799	0.2132435465768799	1	280.2451854421094	99878	92421	0.2	282.05648180263677	190	891	29	135	1
[2]	[[592.24, 1266.8677182654278]]	1	1.0	1.0	1	205.69341498154992	99970	92441	0.2	205.69341498154992	198	198	31	31	1
[2]	[[397.90820943751856, 479.78499999999997]]	0	0.8269230769230769	0.8269230769230769	1	285.4426245437231	99851	92494	0.2	285.4426245437231	129	156	20	24	1
[2]	[[-19.36500000000001, 769.365]]	0	0.9641684901531729	0.9641684901531729	1	305.7054525195106	99994	92540	0.2	311.28177648776426	7050	7312	1089	1129	1
[4, 1, 0, 2]	['2', '2', '4', [100.655, 527.345]]	1	0.10130718954248366	0.10130718954248366	1	307.2476181017488	99914	92551	0.8	307.2476181017488	31	306	5	48	1
[2]	[[-99.55000000000007, 805.5500000000001]]	0	0.9642514724010409	0.9642514724010409	1	305.7054525195106	99994	92552	0.2	311.28177648776426	7040	7301	1089	1129	1
[2]	[[2.240000000000009, 829.76]]	0	0.9591780821917808	0.9591780821917808	1	305.70545251945305	99994	92592	0.2	311.2817764875887	7002	7300	1089	1135	1
[2]	[[240.84499999999997, 1107.155]]	1	0.09163701067615658	0.09163701067615658	1	289.4482364716123	99970	92612	0.2	297.7628694868942	309	3372	48	527	1
[2]	[[962.5264571018402, 1257.7526291887175]]	1	1.0	1.0	1	184.1752165985659	99970	92612	0.2	184.1752165985659	75	75	12	12	1
[2]	[[642.4449999999999, 920.7093245105422]]	1	1.0	1.0	1	214.49132609001896	99878	92679	0.2	214.49132609001896	75	75	12	12	1
[2]	[[359.74, 779.9599254363347]]	0	0.8449408672798949	0.8449408672798949	1	278.7436926796898	99851	92777	0.2	280.1796158496122	643	761	102	121	1
[2]	[[97.54000000000002, 666.46]]	0	0.9613373474885121	0.9613373474885121	1	303.18258344052674	99994	92815	0.2	306.0128582822787	6067	6311	973	1012	1
[2]	[[514.1544470494621, 134.3]]	1	0.1	1.0	1	199.9926364370977	92867	92867	0.2	199.9926364370977	0	0	0	0	1
[4, 1]	['2', '2']	1	0.13071428571428573	0.13071428571428573	1	313.6183628843778	99914	92887	0.4	313.6183628843778	183	1400	30	228	1
[2]	[[722.6800000000001, 1343.32]]	1	1.0	1.0	1	198.18205662943885	99970	92911	0.2	198.18205662943885	142	142	23	23	1
[2]	[[42.32765136519072, 326.83496480649904]]	0	0.9763513513513513	0.9763513513513513	1	310.14628759586435	99994	93004	0.2	310.26730370084067	5202	5328	857	878	1
[2]	[[-124.30000000000001, 368.32]]	0	0.9799235181644359	0.9799235181644359	4	310.6728999391154	99994	93068	0.2	1246.2119134679238	6150	6276	1022	1043	1
[2]	[[756.635, 134.3]]	1	0.1	1.0	2	221.3295167936003	93147	93147	0.2	442.6590335872006	0	0	0	0	1
[2]	[[-93.04000000000002, 631.04]]	0	0.9678690512276448	0.9678690512276448	1	305.7054525195106	99994	93243	0.2	311.28177648776426	6386	6598	1089	1125	1
[2]	[[-124.30000000000001, 724.41]]	0	0.9644925327644011	0.9644925327644011	1	305.7054525195106	99994	93304	0.2	311.28177648776426	6329	6562	1089	1129	1
[2, 3]	[[244.12, 497.56065253515925], '23']	1	0.2319277108433735	0.2319277108433735	1	338.51651813579906	99898	93306	0.4	338.51651813579906	77	332	13	58	1
[2]	[[-124.30000000000001, 683.5500000000001]]	0	0.9642692129986139	0.9642692129986139	1	305.7054525195106	99994	93377	0.2	311.28177648776426	6261	6493	1089	1129	1
[2]	[[317.1258387176625, 683.5500000000001]]	0	0.9243421052631579	0.9243421052631579	1	295.74803917968666	99981	93407	0.2	301.4350489746083	1405	1520	246	266	1
[2]	[[-124.30000000000001, 257.95]]	0	0.9818659658344284	0.9818659658344284	1	316.04343782009573	99994	93425	0.2	311.0692144923745	3736	3805	653	665	1
[2]	[[-124.30000000000001, 676.7016042453814]]	0	0.9641304347826087	0.9641304347826087	1	305.7054525195106	99994	93430	0.2	311.28177648776426	6209	6440	1089	1129	1
[2]	[[-124.30000000000001, 570.2950000000001]]	0	0.9735391400220507	0.9735391400220507	1	305.7054525195106	99994	93461	0.2	311.28177648776426	6181	6349	1089	1118	1
[2]	[[911.005, 134.3]]	1	0.1	1.0	1	223.53386595753685	93514	93514	0.2	223.53386595753685	0	0	0	0	1
[2]	[[47.14499999999998, 654.855]]	0	0.9652641878669276	0.9652641878669276	1	305.70689231181836	99994	93590	0.2	311.286170385188	5919	6132	1064	1102	1
[2]	[[360.4219217473817, 706.2477743104246]]	0	0.8362204724409449	0.8362204724409449	1	278.7284494344355	99851	93590	0.2	280.1605617930444	531	635	95	114	1
[2]	[[-53.27747147136026, 654.855]]	0	0.9658981748318924	0.9658981748318924	1	305.7054525195106	99994	93616	0.2	311.28177648776426	6033	6246	1089	1127	1
[2]	[[141.47000000000003, 684.53]]	0	0.9595877955142453	0.9595877955142453	2	305.49833019428985	99994	93616	0.2	621.0716023214447	4749	4949	857	893	1
[2]	[[-46.085000000000036, 846.085]]	0	0.958805684176912	0.958805684176912	1	305.70545251945305	99994	93646	0.2	311.2817764875887	6005	6263	1089	1135	1
[2]	[[201.1123405728447, 330.32]]	0	0.9690849134377576	0.9690849134377576	1	310.7546103005457	99994	93668	0.2	311.2415785946027	2351	2426	427	440	1
[2]	[[-89.12553827601405, 310.5138585360444]]	0	0.978034169070335	0.978034169070335	1	315.6386328273557	99994	93805	0.2	310.2785797409291	4408	4507	819	837	1
[2]	[[-124.30000000000001, 379.855]]	0	0.9790722009068713	0.9790722009068713	1	310.5620245682268	99994	93805	0.2	311.28228654352233	5614	5734	1044	1066	1
[2]	[[514.1544470494621, 605.5229834792981]]	1	1.0	1.0	1	290.5938152425207	99752	93850	0.2	290.5938152425207	22	22	4	4	1
[2]	[[-48.34816277212477, 83.05504200457567]]	0	1.0	1.0	1	316.3139135217484	99972	93882	0.2	316.1423919021855	485	485	91	91	1
[2]	[[-124.30000000000001, 267.41499999999996]]	0	0.9825136612021858	0.9825136612021858	1	316.0434378200354	99994	93882	0.2	311.0692144922567	3596	3660	678	690	1
[2]	[[192.98, 555.02]]	0	0.969971671388102	0.969971671388102	1	305.8286425951116	99994	93941	0.2	311.1809425685774	3424	3530	652	672	1
[2]	[[531.4949999999999, 1211.485]]	1	1.0	1.0	1	215.53802318397288	99970	93961	0.2	215.53802318397288	177	177	34	34	1
[2]	[[-124.30000000000001, -89.12553827601405]]	0	0.0987012987012987	0.987012987012987	1	291.8461696937371	93962	93962	0.2	291.8461696937371	0	0	0	0	1
[2]	[[-124.30000000000001, 363.20917827136884]]	0	0.97933730454207	0.97933730454207	1	310.67289993911555	99994	93990	0.2	311.55297836698134	5261	5372	1010	1031	1
[2, 3]	[[244.12, 527.345], '23']	1	0.22895622895622897	0.22895622895622897	1	338.51651813579906	99898	94039	0.4	338.51651813579906	68	297	13	58	1
[2, 3, 1]	[[244.12, 465.6106379726413], '23', '2']	1	0.22895622895622897	0.22895622895622897	1	338.51651813579906	99898	94039	0.6	338.51651813579906	68	297	13	58	1
[2]	[[51.610000000000014, 646.39]]	0	0.9652679830747531	0.9652679830747531	1	305.70689231181836	99994	94041	0.2	311.286170385188	5475	5672	1059	1097	1
[2]	[[-124.30000000000001, 326.83496480649904]]	0	0.9760930432909757	0.9760930432909757	2	310.1377155384683	99994	94041	0.2	620.4927516526772	4532	4643	878	899	1
[4, 1, 3, 2]	['1', '2', '23', [100.655, 452.67]]	1	0.16727272727272727	0.16727272727272727	1	312.49535006338044	99827	94044	0.8	312.49535006338044	46	275	9	54	1
[2]	[[-52.625, 270.625]]	0	0.9801231802911534	0.9801231802911534	1	316.020837297937	99994	94108	0.2	311.0250728475333	3501	3572	685	699	1
[2, 1]	[[533.7476795004693, 134.3], '2']	1	0.1	1.0	1	216.2985498383862	94118	94118	0.4	216.2985498383862	0	0	0	0	1
[2, 4, 3]	[[244.12, 527.345], '2', '23']	1	0.7843137254901961	0.7843137254901961	3	352.3598455892904	99898	94138	0.6	1057.079536767871	40	51	8	10	1
[3, 4, 1, 2]	['23', '2', '2', [100.655, 527.345]]	1	0.19784172661870503	0.19784172661870503	2	325.2060122596992	99914	94154	0.8	650.4120245193984	55	278	11	55	1
[2]	[[-124.30000000000001, 343.53]]	0	0.9785144260282382	0.9785144260282382	2	310.4412652967686	99994	94159	0.2	621.9749282068782	4782	4887	943	964	1
[2]	[[19.680000000000007, 640.3199999999999]]	0	0.966454802259887	0.966454802259887	1	305.7054525195106	99994	94179	0.2	311.28177648776426	5474	5664	1083	1121	1
[2]	[[-18.715000000000032, 640.715]]	0	0.9664345652562043	0.9664345652562043	1	305.7054525195106	99994	94273	0.2	311.28177648776426	5413	5601	1089	1127	1
[2]	[[-124.30000000000001, 608.69]]	0	0.9711347645679235	0.9711347645679235	1	305.7054525195106	99994	94305	0.2	311.28177648776426	5383	5543	1089	1121	1
[2]	[[-124.30000000000001, -120.16130872129034]]	0	0.1	1.0	1	304.99775647442686	94323	94323	0.2	304.99775647442686	0	0	0	0	1
[4]	['2']	1	0.13153153153153152	0.13153153153153152	1	313.6183628843778	99914	94406	0.2	313.6183628843778	146	1110	30	228	1
[2]	[[-20.505000000000052, 716.5050000000001]]	0	0.9643444871091608	0.9643444871091608	1	305.7054525195106	99994	94419	0.2	311.28177648776426	5274	5469	1089	1129	1
[2]	[[-124.30000000000001, 189.01747352862049]]	0	0.9814462416745956	0.9814462416745956	1	306.5825697348117	99972	94460	0.2	304.47276521064333	2063	2102	428	436	1
[2]	[[218.91, 555.09]]	0	0.9684782608695652	0.9684782608695652	1	293.5677814526511	99981	94477	0.2	304.19965851976735	2673	2760	559	577	1
